"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"mfo.2",50,5,5,0.0700704951851123,94.318359428148,19.1731600761414
"mfo.2",5000,15,5,0.001,92.9622629625682,62.6503024101257
"mfo.2",3097.05051448635,2,5,0.001,89.8254107211791,40.1922972202301
"mfo.2",192.636493290303,1,9,0.0418278432638123,89.3313751549749,20.2723848819733
"mfo.2",616.675785963821,9,8,0.0133564063167853,102.289687092788,33.8812682628632
"mfo.2",124.712715725645,9,5,0.1,106.380065176152,49.8963060379028
"mfo.2",50,14,7,0.0651177734508687,93.9353299307648,21.5840580463409
"mfo.2",5000,6,5,0.00215551002242101,93.3491176757188,66.6375880241394
"mfo.2",50,12,5,0.0573202670102795,99.9699954083936,27.2927892208099
"mfo.2",50,14,8,0.1,99.37859148475,34.8608438968658
