"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.1",2000,8,5,0.01,107.250351529845,45.1288645267487
"lbfgsb3.1",2000,8,5,0.01,105.004501193529,67.3094449043274
"lbfgsb3.1",1999.27457702561,8,5,0.0101076930064718,113.11187904675,68.5022833347321
"lbfgsb3.1",2000,8,5,0.01,121.093793321643,9.64363622665405
"lbfgsb3.1",2000,8,5,0.01,113.255777152688,68.0102145671844
"lbfgsb3.1",2000,8,5,0.01,131.981239804853,6.50204205513
"lbfgsb3.1",2001.9793516479,8,5,0.0103167254362335,126.846570510599,72.0854444503784
"lbfgsb3.1",2000,8,5,0.01,115.921881133437,9.50004816055298
"lbfgsb3.1",2000,8,5,0.01,115.556643441202,57.9689564704895
"lbfgsb3.1",2000.00780436782,8,5,0.00999949499007913,112.915627890277,68.8106923103333
