"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjkb.1",1999.44234848022,8,6,0.00419403076171875,83.8736979274523,46.6397531032562
"hjkb.1",1998.20223617554,7,5,0.00322128295898438,85.1091304845163,55.4290859699249
"hjkb.1",1999.37400054932,8,5,0.00669647216796875,93.243583421005,48.0688343048096
"hjkb.1",1998.46932220459,5,7,0.021474609375,96.5973021560114,40.0052862167358
"hjkb.1",1999.23244476318,8,5,0.00652862548828125,78.9126490485619,43.4928057193756
"hjkb.1",2001.45375823975,8,6,0.0174996948242188,89.410195945969,41.5622403621674
"hjkb.1",1998.65757369995,10,5,0.0339944458007813,95.4944391322502,52.6483454704285
"hjkb.1",2000.19031143188,8,7,0.00424249267578125,83.5538012217101,48.0604538917542
"hjkb.1",2000.54649734497,10,6,0.00169921875,86.1963889785059,47.1664044857025
"hjkb.1",2001.49951934814,7,5,0.00253350830078125,85.2784510536453,54.0185976028442
