"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"pso.1",4817.80897659808,5,5,0.001,99.0691746000375,41.8515691757202
"pso.1",4105.05281108385,14,5,0.001,101.094279844912,52.6185116767883
"pso.1",4569.90732526314,11,6,0.001,92.1235880703565,38.738493680954
"pso.1",4132.12891597673,14,6,0.001,84.5926198720719,27.2283139228821
"pso.1",2472.51162563825,11,5,0.001,91.1324034348304,39.2480163574219
"pso.1",599.817593727726,7,7,0.1,130.785768831595,25.6117916107178
"pso.1",4069.62302678125,3,5,0.001,89.3287956085845,39.8501300811768
"pso.1",4121.21921127036,7,5,0.001,96.5734654910195,44.4546554088593
"pso.1",4343.47439706132,4,5,0.001,105.661729643682,33.8302125930786
"pso.1",4113.50776002287,3,7,0.001,99.5287969372613,26.8249135017395
