"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ffa.1",1246.14887862816,5,6,0.0840820229370147,124.059362442384,7.14982581138611
"ffa.1",421.34693275406,7,7,0.001,119.194101329364,3.92512583732605
"ffa.1",3395.9670899461,8,5,0.0630696939062327,126.806636411405,16.2221574783325
"ffa.1",2290.02811128902,14,6,0.0924682279340923,146.574805670895,10.1118805408478
"ffa.1",678.35990844639,11,7,0.0940748480148613,104.432091130386,4.17988967895508
"ffa.1",735.312187403673,6,6,0.0949379289057106,125.894758772838,4.37709808349609
"ffa.1",1043.8151843302,9,5,0.1,126.86817433419,6.19776177406311
"ffa.1",142.506465925509,12,7,0.1,124.503325136361,2.00525569915771
"ffa.1",2429.84594039959,11,6,0.1,139.108401099948,10.189507484436
"ffa.1",3526.132701887,2,7,0.0254013466872275,167.764801140048,14.0030879974365
