"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"gwo.2",2560.34224789735,5,7,0.00122121669792296,97.0080380837653,50.8945820331573
"gwo.2",50.0954507604647,5,5,0.0492574666458015,101.716198313884,13.1897189617157
"gwo.2",607.69516499338,13,10,0.0119167217550828,97.7540594934826,20.7578613758087
"gwo.2",685.142680457355,3,6,0.00738312297981533,100.959326908137,20.3923678398132
"gwo.2",468.775682958501,6,6,0.00876772664769485,96.6208418464637,22.4461207389832
"gwo.2",2537.05969839481,15,5,0.00219072539861663,96.3864855257266,35.8771619796753
"gwo.2",81.2302991809306,4,5,0.0593870157104547,92.229810384405,15.7099258899689
"gwo.2",2418.26081054629,6,9,0.00266492184433583,92.9746479797801,38.9219121932983
"gwo.2",1652.46939158226,12,5,0.00383059181760361,108.543559578315,39.1741361618042
"gwo.2",1375.24518986465,14,7,0.00332968078344129,92.3832077735595,21.8447170257568
