"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
1800,5,-2,11,NA,NA,7.97516489028931
1800,6,-2,11,NA,NA,6.80997157096863
1800,7,-2,11,NA,NA,6.7776026725769
1800,8,-2,11,NA,NA,6.86271739006042
1800,9,-2,11,NA,NA,6.62183880805969
1800,10,-2,11,NA,NA,6.74608397483826
1800,11,-2,11,NA,NA,6.542147397995
1800,12,-2,11,NA,NA,6.66088914871216
1850,5,-2,11,NA,NA,6.84356594085693
1850,6,-2,11,NA,NA,6.93973016738892
1850,7,-2,11,NA,NA,6.76479864120483
1850,8,-2,11,NA,NA,6.68609952926636
1850,9,-2,11,NA,NA,6.70242166519165
1850,10,-2,11,NA,NA,6.66693997383118
1850,11,-2,11,NA,NA,6.78876638412476
1850,12,-2,11,NA,NA,6.68293309211731
1900,5,-2,11,NA,NA,6.85412168502808
1900,6,-2,11,NA,NA,6.83539175987244
1900,7,-2,11,NA,NA,6.82533240318298
1900,8,-2,11,NA,NA,6.7390923500061
1900,9,-2,11,NA,NA,6.87420439720154
1900,10,-2,11,NA,NA,6.66497349739075
1900,11,-2,11,NA,NA,6.82448196411133
1900,12,-2,11,NA,NA,6.6308581829071
1950,5,-2,11,NA,NA,6.89247274398804
1950,6,-2,11,NA,NA,6.88919615745544
1950,7,-2,11,NA,NA,6.8813488483429
1950,8,-2,11,NA,NA,6.97632718086243
1950,9,-2,11,NA,NA,6.75927543640137
1950,10,-2,11,NA,NA,6.83984899520874
1950,11,-2,11,NA,NA,6.69008684158325
1950,12,-2,11,NA,NA,6.79120540618896
2000,5,-2,11,NA,NA,7.06241488456726
2000,6,-2,11,NA,NA,7.0774028301239
2000,7,-2,11,NA,NA,7.0197217464447
2000,8,-2,11,NA,NA,6.84606099128723
2000,9,-2,11,NA,NA,6.80581402778625
2000,10,-2,11,NA,NA,6.76948738098145
2000,11,-2,11,NA,NA,6.8820972442627
2000,12,-2,11,NA,NA,6.65979957580566
50,5,-3,11,8.46053975345185e+61,9.89849203409292e+61,0.562208414077759
50,6,-3,11,8.657954625389e+61,1.08924850972125e+62,0.689428091049194
50,7,-3,11,8.49046757750856e+61,1.07488500376567e+62,0.541045665740967
50,8,-3,11,7.42166142660745e+61,8.68174587874355e+61,0.547412395477295
50,9,-3,11,9.52354393308591e+61,1.03627087935232e+62,0.547168493270874
50,10,-3,11,8.07478255616967e+61,9.58638353448568e+61,0.544068574905396
50,11,-3,11,8.4632346648165e+61,9.61828451569417e+61,0.545708179473877
50,12,-3,11,8.2891486169093e+61,9.33034489224778e+61,0.545841455459595
100,5,-3,11,1.42441752970955e+122,1.71604099310756e+122,0.955085277557373
100,6,-3,11,1.1497310497218e+122,1.29121667900075e+122,0.975642681121826
100,7,-3,11,1.09316292309223e+122,1.33341551036277e+122,0.956195831298828
