"Optimizer","Nu","Iter","Depth","Error","Time"
"Rcgmin.2",0,100,2,0.200926079047462,2945.37097406387
"Rcgmin.2",0,100,2,0.202000992227551,2949.58519482613
"Rcgmin.2",0,100,2,0.201008764676699,2898.64690327644
"Rcgmin.2",0,100,2,0.203985447329254,2877.14983963966
"Rcgmin.2",0,100,2,0.19712254010253,2876.34374594688
"Rcgmin.2",0,100,2,0.200595336530511,2923.39646220207
"Rcgmin.2",0,100,2,0.203406647924591,2896.81759786606
"Rcgmin.2",0,100,2,0.203902761700017,2902.60713386536
"Rcgmin.2",0,100,2,0.206135273689433,2902.73090362549
"Rcgmin.2",0,100,2,0.203985447329254,2951.06277894974
