data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Abalone,svm,hjn,FALSE,3,mse,223.307950973511,4.38086274193837,4.41586141936361,1.47938645717655
Abalone,svm,hjn,FALSE,3,mse,265.575516223907,4.40197153128889,4.43098657014354,1.47776708351638
Abalone,svm,hjn,FALSE,3,mse,199.114333629608,4.38523904104431,4.3992041890356,1.47449640451131
Abalone,svm,hjn,FALSE,3,mse,185.669543027878,4.39931267401768,4.42267164592852,1.47700700555622
Abalone,svm,hjn,FALSE,3,mse,211.883766412735,4.39028211900863,4.41776830873117,1.47638436351063
Abalone,svm,hjn,FALSE,3,mse,180.593492507935,4.39887001573043,4.43924577592428,1.46494978385939
Abalone,svm,hjn,FALSE,3,mse,273.757406711578,4.38016438032874,4.41503764431069,1.47728436732396
Abalone,svm,hjn,FALSE,3,mse,210.614733695984,4.3888302302716,4.40704589593896,1.4757233783128
Abalone,svm,hjn,FALSE,3,mse,230.328915834427,4.39965917524021,4.41813216747837,1.47045184227578
Abalone,svm,hjn,FALSE,3,mse,236.001474618912,4.39716152741024,4.40546100519946,1.47749848741512
