"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
-8,-12,0.8,10.3251685755263,11.1201991063485,10.306067943573
-8,-11,0.8,10.1429231609904,10.876371771728,10.9287264347076
-8,-10,0.8,9.81369294635675,10.6530661655972,10.0000903606415
-8,-9,0.8,9.32733573425199,10.0903820437863,9.76111721992493
-8,-8,0.8,8.73738649956082,9.27796390456017,9.02671766281128
-8,-7,0.8,8.07074912708808,8.64969841915073,8.48695087432861
-8,-6,0.8,7.64514895253142,7.92293555145575,7.8898332118988
-8,-5,0.8,7.47072670551822,7.89214343064861,7.36703181266785
-8,-4,0.8,7.40535179572572,7.91672949476412,7.13228535652161
-8,-3,0.8,7.46757035029026,8.08614233826542,7.12774801254272
-8,-2,0.8,7.72523311218408,8.22392461056678,7.09245538711548
-8,-1,0.8,8.16761448544272,8.64979954656144,7.07184338569641
-8,0,0.8,8.60518209666945,9.36278117759419,7.6591112613678
-8,1,0.8,9.14659517617332,9.651947039301,8.6906909942627
-8,2,0.8,9.60711037670913,10.1779711229941,9.36261773109436
-8,3,0.8,10.0003817828301,10.7113752713391,9.47896504402161
-8,4,0.8,10.2772908641807,10.7276018934522,10.4705972671509
-8,5,0.8,10.4266047318565,11.3379241107076,12.2434251308441
-8,6,0.8,10.4846291507783,11.1290461890146,13.2838890552521
-8,7,0.8,10.5033884331317,11.138818065832,15.610009431839
-8,8,0.8,10.5098837908081,10.9524463771119,17.2979829311371
-8,9,0.8,10.5119197527843,11.2555750119327,17.5186038017273
-8,10,0.8,10.5125068735539,11.0942008059448,17.6887814998627
-7,-25,0.8,10.5182919003556,10.8884659998176,9.79428291320801
-7,-24,0.8,10.5182433116771,10.9483234615263,10.115626335144
-7,-23,0.8,10.5181452790901,11.2252702780126,10.1846261024475
-7,-22,0.8,10.5179481708998,11.1122300565635,10.1366853713989
-7,-21,0.8,10.5175521950835,11.2292584993258,10.1307859420776
-7,-20,0.8,10.5167559293523,11.180358376819,9.98222780227661
-7,-19,0.8,10.5151656607576,11.3409457630241,9.88282608985901
-7,-18,0.8,10.512040532648,11.0637227580942,9.93693017959595
-7,-17,0.8,10.5057522438484,11.0595328684797,9.83383798599243
-7,-16,0.8,10.4931261040179,11.2793752060821,9.89089822769165
-7,-15,0.8,10.4683157060463,11.0365242807006,9.93463468551636
-7,-14,0.8,10.4198633614518,11.3143126643915,9.94121646881104
-7,-13,0.8,10.3238318483877,10.8853208051724,9.92343950271606
-7,-12,0.8,10.1413267730999,10.8827181945735,9.95363855361938
-7,-11,0.8,9.80181843770291,10.6454383770219,9.94118070602417
-7,-10,0.8,9.30622904566439,9.95311482134175,9.6228985786438
-7,-9,0.8,8.66464428794834,9.03287014576641,8.88208723068237
-7,-8,0.8,7.94993928152316,8.27640147474685,8.33806991577148
