"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
-1,-9,0.6,5.74055525008552,6.29184512764514,8.13456702232361
-1,-8,0.6,5.37892991749382,5.71562118680006,7.96375560760498
-1,-7,0.6,5.11657661060054,5.61900073235292,7.07045197486877
-1,-6,0.6,4.87950258557844,5.23396913757821,6.73378562927246
-1,-5,0.6,4.70148811878546,4.99685189006288,6.67314624786377
-1,-4,0.6,4.61871682461734,4.93340019578812,6.62697148323059
-1,-3,0.6,4.54990102935179,4.83644952977373,6.59043622016907
-1,-2,0.6,4.56122145062255,4.87588479295461,6.64600467681885
-1,-1,0.6,4.63041956143401,4.9407395781806,6.67734479904175
-1,0,0.6,4.8575508448665,5.3591003294811,7.03595280647278
-1,1,0.6,5.17428486676092,5.44961029305372,8.17847180366516
-1,2,0.6,5.65601605751903,6.17734384279039,9.50955486297607
-1,3,0.6,6.30305271584342,6.68236684971411,10.4460518360138
-1,4,0.6,7.14433303929619,7.78420628245076,12.222083568573
-1,5,0.6,8.00310877484365,8.37906825410372,15.3568589687347
-1,6,0.6,8.90952226876759,9.57630041752972,16.6793115139008
-1,7,0.6,9.65493125519251,10.2286371377843,22.6256093978882
-1,8,0.6,10.1108835514543,10.7664057121525,21.7686009407043
-1,9,0.6,10.2901810818224,10.9840173340761,20.659063577652
-1,10,0.6,10.3712804876661,11.0086755578772,21.0162434577942
0,-25,0.6,10.3864802803197,10.9742321192723,11.955103635788
0,-24,0.6,10.3801838764003,10.8006850091264,12.2696249485016
0,-23,0.6,10.367600515574,10.8119987257249,12.4067828655243
0,-22,0.6,10.3425085362603,10.7618382260073,12.2672686576843
0,-21,0.6,10.2926576301848,11.1263929030441,11.9605004787445
0,-20,0.6,10.194440634476,10.9939343533129,11.7871949672699
0,-19,0.6,10.0160995764154,10.5697145622281,11.3899765014648
0,-18,0.6,9.6857793510986,10.1780594213454,11.2425107955933
0,-17,0.6,9.12629991957307,9.73751062245505,11.0924570560455
0,-16,0.6,8.42674493496282,8.9985443995615,10.5184395313263
0,-15,0.6,7.69846788799503,8.31573793272208,9.77949380874634
0,-14,0.6,7.20039838809204,7.76379098189496,9.37018489837646
0,-13,0.6,6.84716955691939,7.29789383830383,9.04854011535645
0,-12,0.6,6.53494661188053,6.91875158047717,8.56139302253723
0,-11,0.6,6.17010683629203,6.60936269081487,8.16252017021179
0,-10,0.6,5.75275079916121,6.14240554896344,7.72026991844177
0,-9,0.6,5.38635690088786,5.755621573151,7.26866102218628
0,-8,0.6,5.12144665634997,5.62650284991886,6.90752601623535
0,-7,0.6,4.90212202174923,5.30605963397237,6.82724595069885
0,-6,0.6,4.71190017323176,4.99139010818162,6.89921951293945
0,-5,0.6,4.59591976407225,4.78323492321494,6.9052460193634
0,-4,0.6,4.50634646387563,4.78434161914333,6.73389863967896
0,-3,0.6,4.46229272570239,4.8395496477298,6.6663281917572
0,-2,0.6,4.47733685022323,4.7865855567295,6.72086524963379
0,-1,0.6,4.54534995697955,4.97203447892908,6.89497542381287
0,0,0.6,4.8048279491995,5.14964383596083,7.53254556655884
0,1,0.6,5.13554079524539,5.55919059288894,8.84959840774536
0,2,0.6,5.54264376403109,6.0211878367873,10.6556303501129
0,3,0.6,6.18325287062981,6.59587110585464,12.1652157306671
0,4,0.6,7.00809324604807,7.48697140729003,14.5020997524261
0,5,0.6,7.85000666118658,8.25139155235029,17.5112950801849
0,6,0.6,8.72259689254553,9.24736706273201,17.7877633571625
0,7,0.6,9.49185692982229,10.0689795362002,21.2014498710632
0,8,0.6,10.0055170052089,10.574343892048,24.2880208492279
0,9,0.6,10.2411844988172,11.1288742569461,25.5461823940277
0,10,0.6,10.3393710499406,10.8820892884301,27.6390442848206
1,-25,0.6,10.3802018998472,10.9391538902985,11.9259662628174
1,-24,0.6,10.3675505227413,11.0008769253588,12.2243721485138
1,-23,0.6,10.3424300755058,10.8837989121539,12.4470534324646
1,-22,0.6,10.2929247628209,10.9518887519413,12.3876180648804
1,-21,0.6,10.1949535452143,10.8026381769322,11.8951115608215
1,-20,0.6,10.0181465081181,10.6732061473946,11.5568566322327
1,-19,0.6,9.68756985405467,10.2743099561703,11.3184285163879
1,-18,0.6,9.118967813378,9.85970738895717,11.1661057472229
1,-17,0.6,8.42701383324112,9.10110981109775,10.5332841873169
1,-16,0.6,7.69892245632046,8.08840689720874,9.74556016921997
1,-15,0.6,7.19805529678347,7.63483983571663,9.46252489089966
1,-14,0.6,6.8494973688021,7.37701430677016,9.01470994949341
1,-13,0.6,6.53851171038748,6.94706574852478,8.5861759185791
1,-12,0.6,6.18751208541373,6.8005075122889,8.18883967399597
1,-11,0.6,5.78256053847174,6.0981530904003,7.70513725280762
1,-10,0.6,5.41407354508259,5.86608401059117,7.36883139610291
1,-9,0.6,5.13107903995795,5.63315393605149,7.1508514881134
1,-8,0.6,4.93190822729046,5.26776389563624,7.00204825401306
1,-7,0.6,4.74655037685367,5.05250410759325,6.87949442863464
1,-6,0.6,4.61892254604909,4.75917805246112,6.96887373924255
1,-5,0.6,4.5245808357031,4.77729711656411,6.88243293762207
1,-4,0.6,4.44463864026016,4.77520515854879,6.69272875785828
1,-3,0.6,4.4213791955099,4.75547660679812,6.76235222816467
1,-2,0.6,4.46943947169794,4.94727244227734,6.90872001647949
1,-1,0.6,4.62326735968073,4.9221006099356,7.40542554855347
1,0,0.6,4.9013213721914,5.22857584013661,8.16227126121521
1,1,0.6,5.15690427896234,5.67056733716901,10.1940371990204
1,2,0.6,5.56078952594505,6.105651153893,12.5906374454498
1,3,0.6,6.1984562745601,6.58444784279104,13.4114322662354
