"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
8,7,0.6,9.64334719886642,10.2471404768054,23.1028552055359
8,8,0.6,10.1829828302325,10.8117466935877,25.9505522251129
8,9,0.6,10.4005837250898,11.3103245780439,26.0294349193573
8,10,0.6,10.5229416648508,11.0032429347445,26.2876603603363
9,-25,0.6,8.4257793317857,8.86363088082961,10.9057676792145
9,-24,0.6,7.69860384080093,8.19496554766802,10.7278201580048
9,-23,0.6,7.19846921776803,7.90083500213909,10.4709377288818
9,-22,0.6,6.85277923729045,7.41097241440604,9.68061470985413
9,-21,0.6,6.54555688908049,7.10881850794978,8.92133259773254
9,-20,0.6,6.20249560505232,6.72103274858251,8.37005352973938
9,-19,0.6,5.83936338011981,6.27924673936099,7.92348170280457
9,-18,0.6,5.5064821229132,5.89130823205343,7.39511942863464
9,-17,0.6,5.29751859932298,5.75732377663206,7.28393411636353
9,-16,0.6,5.14258935240451,5.34436639789546,7.30038857460022
9,-15,0.6,5.04079534473578,5.38904343669562,7.48128962516785
9,-14,0.6,4.9406424308802,5.35712861560904,7.53614401817322
9,-13,0.6,4.79950855257778,5.17782530002349,7.68946552276611
9,-12,0.6,4.70228981205831,4.97816060039332,7.83746576309204
9,-11,0.6,4.63841161466699,4.76799837652167,8.14896607398987
9,-10,0.6,4.62944085034088,4.95734330653637,9.14033961296082
9,-9,0.6,4.52921016677032,4.96940069343667,10.5270149707794
9,-8,0.6,4.50660980140177,4.86581335778523,12.4641771316528
9,-7,0.6,4.48255500496441,4.73915723486105,16.1964294910431
9,-6,0.6,4.49006810609902,4.87617410543947,22.7567040920258
9,-5,0.6,4.52190393814825,4.76429774042296,34.669022321701
9,-4,0.6,4.68567677512182,5.03850918266851,58.7285370826721
9,-3,0.6,5.23776839116282,5.81683600858929,105.590089082718
9,-2,0.6,5.89809148014238,6.31849848558008,207.937110424042
9,-1,0.6,7.1985617402289,7.89889723253025,297.645525932312
9,0,0.6,9.48194449341833,10.3112850051927,305.70919251442
9,1,0.6,8.18849543906982,8.83722116515848,120.153763055801
9,2,0.6,6.55764955441136,7.07767472232349,35.9682815074921
9,3,0.6,6.48403123674389,7.00650123504241,18.1734042167664
9,4,0.6,7.10243307416335,7.5651016973515,15.8893506526947
9,5,0.6,7.93713237999041,8.47317774107227,19.4551072120667
9,6,0.6,8.80560147996937,9.34735060076256,19.164635181427
9,7,0.6,9.61234638944801,10.0206125817312,21.8568620681763
9,8,0.6,10.150820167904,10.5970333251351,24.066458940506
9,9,0.6,10.4021005210638,10.8220166963825,25.1432695388794
9,10,0.6,10.5075481583237,11.4457742385964,25.6193733215332
10,-25,0.6,7.69846800875694,8.10704627676908,9.80916666984558
10,-24,0.6,7.19628595009626,7.64296440177581,9.83325099945068
10,-23,0.6,6.85486145045273,7.45753951943619,9.61464142799377
10,-22,0.6,6.54590236254831,6.92312694665749,9.10732436180115
10,-21,0.6,6.19818247627735,6.59012458912861,8.37891101837158
10,-20,0.6,5.83558954782299,6.18500818145108,7.68664073944092
10,-19,0.6,5.52064986830151,6.00229155839305,7.2341411113739
10,-18,0.6,5.28286412048924,5.79685531388387,7.06607270240784
10,-17,0.6,5.14051542287142,5.58711015378719,7.14834809303284
10,-16,0.6,5.0547287623697,5.43813972311331,7.19509315490723
10,-15,0.6,4.96985969883016,5.37543185781271,7.29252862930298
10,-14,0.6,4.83564197384489,5.17403039259647,7.47313404083252
10,-13,0.6,4.74381179903985,5.14926476566375,8.02316045761108
10,-12,0.6,4.6549274436301,5.0581631389271,8.40670108795166
10,-11,0.6,4.60230669148254,5.00155633371253,8.92460322380066
10,-10,0.6,5.04539019308135,6.08754842344091,10.4710512161255
10,-9,0.6,4.53680222240614,4.74923937319931,12.6476900577545
10,-8,0.6,4.461625525363,4.77835049301311,17.2060697078705
10,-7,0.6,4.48702636881315,4.8366580793189,23.3717749118805
10,-6,0.6,4.51619291466405,4.90320781195034,35.3670072555542
10,-5,0.6,4.79292349408643,5.38441090465571,63.8533668518066
10,-4,0.6,4.85960844421756,5.12393776448464,108.655992269516
10,-3,0.6,5.73440291134689,6.30129493530424,216.160938739777
10,-2,0.6,6.69593918339749,6.99956814862257,417.715508699417
10,-1,0.6,8.59194157027795,9.30388725499733,593.179510354996
10,0,0.6,10.3727721345609,10.9974203950606,504.389044046402
10,1,0.6,8.47670999672277,8.7726458200167,150.406255483627
10,2,0.6,6.60389055248633,7.08766602854027,39.7920279502869
10,3,0.6,6.51501255744989,7.03879727914132,18.0327258110046
10,4,0.6,7.07071826151655,7.39207388204875,15.9141755104065
10,5,0.6,7.92579453763212,8.41458203645031,19.5179030895233
10,6,0.6,8.83841088682203,9.30579035200773,19.5321607589722
10,7,0.6,9.63977020883716,10.1861015023594,21.7664153575897
10,8,0.6,10.1373753404897,10.662060050835,24.1839756965637
10,9,0.6,10.3909185418771,10.9764921987916,25.1685342788696
10,10,0.6,10.5313027427388,11.1703272015165,25.5086936950684
11,-25,0.6,7.19442158486238,7.55611943918047,9.36738610267639
11,-24,0.6,6.85062981754793,7.18167341222441,9.41662263870239
11,-23,0.6,6.5498739986516,7.18789331295734,9.28943276405334
11,-22,0.6,6.2012318299703,6.75974224252686,8.59305429458618
11,-21,0.6,5.83694003471577,6.20603963208825,7.77546548843384
11,-20,0.6,5.50988927599224,5.92363245840613,7.28283882141113
11,-19,0.6,5.29515190682058,5.8606977605949,7.06433916091919
11,-18,0.6,5.15561433376102,5.46982394291878,7.13817644119263
11,-17,0.6,5.07561807345848,5.60496380130387,7.19930458068848
