"Cost","Gamma","Accuracy","AccLCL","Time"
0,5,92.0208367785679,91.5447161624611,1999.60021090508
0,6,91.8637340830164,91.4780549099663,2211.51859641075
0,7,89.8296676037705,88.771381230118,2456.4198217392
0,8,85.1413924259964,83.3558422255374,2416.11487388611
0,9,79.3699355052092,78.6505075368,2474.90712380409
0,10,71.1509839589879,68.1931341347721,2361.31118750572
1,-25,49.6527203572019,49.4803370525307,679.909384965897
1,-24,49.3219778402514,48.7173397717461,680.824469804764
1,-23,49.6279146684306,49.2990833721262,681.035485506058
1,-22,49.3550520919464,48.8724060832589,680.814019918442
1,-21,49.718868860592,49.5574704781401,683.011008501053
1,-20,49.7684802381346,49.3626848801647,681.848543167114
1,-19,61.4188853977179,57.2358827779013,669.784919023514
1,-18,62.6674383992062,61.4639588729714,633.640425205231
1,-17,64.5278650570531,62.9757495327308,600.881978034973
1,-16,67.8187531007111,67.1480822034686,577.294645786285
1,-15,68.347941127832,68.2311859748034,554.485517501831
1,-14,70.1256821564412,68.7544068507573,530.411842823029
1,-13,72.3499255829337,71.6341338927624,508.680790424347
1,-12,74.0036381676865,73.6704745039909,495.579175233841
1,-11,74.7230031420539,73.6515571557375,478.679508447647
1,-10,75.5333223085828,75.0300311747614,464.538754463196
1,-9,77.2366462708781,76.7589959183271,444.741202116013
1,-8,78.3198280138912,77.371148691692,423.701991081238
1,-7,79.1218786174963,78.0740999729476,412.7555975914
1,-6,79.7089465850835,79.5124105952952,393.145318031311
1,-5,81.3874648586076,80.1746778377801,374.734765052795
1,-4,83.3140400198446,82.3967689558235,348.843756437302
1,-3,84.7362328427319,84.5783762597594,325.525176286697
1,-2,86.9191334546056,86.6833412059789,312.927033185959
1,-1,88.5397717876633,88.4444067078029,351.907845258713
1,0,90.2844385645775,90.0162522845939,550.638921499252
1,1,91.1278319828014,90.8316939287751,912.509230136871
1,2,92.1944765999669,92.0894751690045,1140.26708936691
1,3,92.7236646270878,92.1986679402118,1405.02474117279
1,4,92.8807673226393,92.6679045704032,1738.0305557251
1,5,92.1862080370432,91.7001897218894,2040.23255228996
1,6,91.9960310897966,91.6486653051211,2447.0489127636
1,7,90.2761700016537,89.4103794253792,2701.33612155914
1,8,86.7537621961303,85.7318895194401,2758.26751637459
1,9,81.056722341657,79.8252703408971,2634.6100165844
1,10,72.8791136100546,71.1582257943989,2715.99410891533
2,-25,49.4129320324128,48.9536629912765,682.475582838058
2,-24,49.4873490987266,49.1504945100128,683.788165092468
2,-23,49.4129320324128,48.8853810286179,683.410965204239
2,-22,49.3467835290227,48.9596717499134,683.292237758636
2,-21,49.3219778402514,48.9490947285529,684.583738565445
2,-20,60.922771622292,58.5759183958979,673.838968276978
2,-19,62.6591698362825,61.5754546322121,635.869453191757
2,-18,64.5113279312056,63.7435476272655,603.149952411652
2,-17,67.6451132793121,66.4862487003469,579.821038007736
2,-16,68.2735240615181,67.4165105547079,557.012442588806
2,-15,70.0843393418224,69.4735944214572,530.444520235062
2,-14,72.3499255829337,72.0447509688808,512.138887882233
2,-13,73.9126839755251,73.2324108720274,495.522873401642
2,-12,74.6816603274351,73.9205670863552,480.480414628982
2,-11,75.3100711096411,74.3555841263005,466.239733219147
2,-10,76.8149495617662,76.2675169714715,452.058422088623
2,-9,77.8402513643129,77.1309137603009,436.049578905106
2,-8,78.7167190342318,78.2943218513237,414.762717247009
2,-7,79.3533983793617,79.1532039881894,401.011531591415
2,-6,80.1967917975856,79.4684197098983,387.276859283447
2,-5,81.7430130643294,81.2590462806988,365.551037788391
2,-4,83.7688109806516,83.4050769319309,339.204152822495
2,-3,85.7698032082024,85.2542365274987,320.158768415451
2,-2,87.6384984289731,86.6509790172314,313.355211496353
2,-1,90.0942616173309,89.4729890289769,394.524871110916
2,0,90.6895981478419,90.0663254147047,570.91873884201
2,1,91.7314370762361,91.129110985867,947.967035293579
2,2,92.5086819910699,92.099908302938,1178.4859764576
2,3,92.9055730114106,92.3437657336718,1407.16851139069
2,4,93.1536298991235,92.5324959499104,1747.75149393082
2,5,92.3929221101373,92.3062258810576,2038.04890084267
2,6,92.086985281958,91.2939660290706,2453.08085346222
2,7,90.0859930544071,88.8597862238402,2699.89932584763
2,8,86.4974367454936,85.8742517630194,2762.73411297798
2,9,80.8665453944105,79.9735654495658,2611.6777639389
2,10,72.8873821729783,72.2062559289738,2695.22221922874
3,-25,49.5617661650405,49.2658449102154,681.306747436523
3,-24,49.6279146684306,49.3220427828338,686.831493854523
3,-23,49.3302464031751,48.7907416551521,685.021506309509
3,-22,49.3550520919464,49.0285969124686,683.374182224274
3,-21,60.7160575491979,59.8227082224248,675.83223938942
3,-20,62.6509012733587,61.4423839667349,636.460345745087
3,-19,64.5361336199769,63.7650944348871,603.377784252167
3,-18,67.6368447163883,66.2620572617464,579.87860250473
3,-17,68.3727468166033,67.403745769081,557.347580909729
3,-16,70.0595336530511,69.0689920361423,529.914824962616
3,-15,72.2507028278485,70.9065649691998,510.688119411469
3,-14,74.0119067306102,73.7277948840644,493.018571853638
3,-13,74.5410947577311,74.0731585983823,480.524378299713
3,-12,75.1198941623946,74.4639120235322,466.220723390579
3,-11,76.1286588390938,74.9588294596835,456.650921344757
3,-10,77.4764345956673,77.3020511559672,442.193420171738
3,-9,78.4603935835952,77.9490881697526,424.277940273285
3,-8,79.1053414916488,78.8699767395658,410.130918264389
3,-7,79.5766495783033,78.8515098339958,395.427064180374
3,-6,80.8913510831817,80.2314108527467,382.295551300049
3,-5,82.7765834297999,81.523510729032,358.534464836121
3,-4,84.2979990077724,83.2148077143269,336.430737257004
3,-3,86.4808996196461,85.4836509920795,321.563128471375
3,-2,88.6307259798247,88.1296482865637,315.39870262146
3,-1,90.1438729948735,89.5517461999175,400.065899372101
3,0,91.0120721018687,90.1467365029785,582.504501104355
3,1,92.0208367785679,91.6607275890128,998.761954307556
3,2,92.5086819910699,92.0289469707805,1166.96225810051
3,3,92.2854307921283,92.1113723043243,1404.58478116989
3,4,92.7898131304779,92.4423188289312,1763.35712981224
3,5,92.2358194145857,91.8292506815003,2055.19961977005
3,6,91.9960310897966,91.9092858402078,2458.76195311546
3,7,90.2513643128824,89.8784756131618,2715.13782382011
3,8,86.3155283611708,85.6001560493307,2778.04881072044
3,9,80.7921283280966,80.3148257412631,2623.37074041367
3,10,72.970067802216,71.1494502513582,2721.17836594582
4,-25,49.2971721514801,48.9526277849941,682.020609140396
4,-24,49.1318008930048,48.3172213536046,683.680002212524
4,-23,49.5948404167356,49.3674513350837,683.437999248505
4,-22,60.7822060525881,60.6377581896469,674.470815420151
4,-21,62.6178270216636,62.5843719113379,638.668635845184
4,-20,64.5609393087481,63.279032387347,604.40122795105
4,-19,67.7360674714735,66.7738858063462,577.994373083115
4,-18,68.3562096907557,67.9737386517931,555.511795043945
