"Optimizer","Nu","Iter","Depth","Error","Time"
"optim.1",0.989437138262691,100,2,0.0336749633967789,606.142614126205
"optim.1",0.335747250664747,100,2,0.0263543191800878,476.588437080383
"optim.1",1,100,2,0.0395314787701318,473.877831459045
"optim.1",0.999801095073488,100,2,0.0351390922401171,385.651901960373
"optim.1",0.990395941584805,100,2,0.0395314787701318,1005.27418875694
"optim.1",0.334277970751069,100,2,0.0366032210834553,1099.030616045
"optim.1",1,100,2,0.0351390922401171,433.405735492706
"optim.1",1,100,2,0.0366032210834553,687.487907648087
"optim.1",1,100,2,0.0292825768667643,557.26516866684
"optim.1",0.992806634424547,100,2,0.0439238653001464,1072.51130723953
