"Optimizer","Nu","Iter","Depth","Error","Time"
"hjkb.1",0.440925598144531,100,3,0.0248901903367496,2234.04451847076
"hjkb.1",0.981941223144531,99,3,0.0248901903367496,1858.90339398384
"hjkb.1",0.762237548828125,100,5,0.0263543191800878,2305.41618084908
"hjkb.1",0.576225280761719,101,2,0.0234260614934114,2973.55455684662
"hjkb.1",0.633106231689453,99,2,0.0278184480234261,2191.00525093079
"hjkb.1",0.89801025390625,96,4,0.0234260614934114,2346.3399772644
"hjkb.1",0.6949462890625,100,3,0.0307467057101025,2420.91934537888
"hjkb.1",0.279808044433594,100,4,0.0263543191800878,2540.44722986221
"hjkb.1",0.94903564453125,97,5,0.0248901903367496,2250.40162420273
"hjkb.1",0.498237609863281,100,2,0.0307467057101025,1989.60824370384
