"Optimizer","Nu","Iter","Depth","Error","Time"
"ffa.1",0.550475273886696,84,2,0.0292825768667643,608.693285942078
"ffa.1",0.637616614252329,114,17,0.0278184480234261,839.090354919434
"ffa.1",0.861117715807632,266,18,0.0336749633967789,1769.12120437622
"ffa.1",0.470023829117417,291,14,0.0336749633967789,1936.8843896389
"ffa.1",0.395041391532868,217,7,0.0366032210834553,1468.7677283287
"ffa.1",0.418667744519189,66,4,0.0292825768667643,511.445501565933
"ffa.1",0.117292451485991,60,15,0.0307467057101025,484.924735307694
"ffa.1",0.535193994268775,270,2,0.0322108345534407,1761.62114787102
"ffa.1",0.486567657114938,52,4,0.0307467057101025,438.639167785645
"ffa.1",0.33989126291126,139,8,0.0307467057101025,979.325317382812
