"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.2",1,100,2,0.0292825768667643,1241.13523602486
"hjn.2",1,100,3,0.0263543191800878,1377.57898020744
"hjn.2",1,100,5,0.0219619326500732,1599.94893360138
"hjn.2",1,102,3,0.0234260614934114,1685.30305838585
"hjn.2",1,102,4,0.0248901903367496,1483.35759234428
"hjn.2",0.999999,102,3,0.0248901903367496,1770.62442183495
"hjn.2",0.9999999,100,3,0.0248901903367496,2156.26267957687
"hjn.2",0.9,100,2,0.0292825768667643,1381.10330891609
"hjn.2",1,97,8,0.0263543191800878,1299.63156533241
"hjn.2",1,105,3,0.0263543191800878,1356.56453371048
