"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.2",0.695677947088783,107,10,0.0380673499267936,13325.7236011028
"pso.2",1,184,10,0.0336749633967789,13565.7822546959
"pso.2",0.997387818411264,190,9,0.0351390922401171,16823.805066824
"pso.2",0.544793891413117,133,5,0.0263543191800878,14909.9177684784
"pso.2",0.930588104233326,187,5,0.0278184480234261,16258.3577594757
"pso.2",0.833099342591019,70,16,0.0278184480234261,11722.1791911125
"pso.2",0.356571353631595,89,8,0.0336749633967789,13643.3482444286
"pso.2",1,189,19,0.0336749633967789,13652.1508822441
"pso.2",0.808625070540444,183,7,0.0336749633967789,14867.2171494961
"pso.2",1,118,9,0.0322108345534407,14252.3897368908
