"Optimizer","Nu","Iter","Depth","Error","Time"
"alo.2",0.350888714583871,236,9,0.0351390922401171,6587.12919473648
"alo.2",0.231807651598116,219,16,0.0322108345534407,6394.7232067585
"alo.2",0.417736056413481,201,11,0.0307467057101025,5589.52040910721
"alo.2",0.573216961206923,180,12,0.0351390922401171,4362.00845241547
"alo.2",0.645684790679799,174,4,0.0336749633967789,5069.10440850258
"alo.2",1,218,20,0.0351390922401171,5615.23666906357
"alo.2",0.428887611064355,154,12,0.0366032210834553,4051.0315887928
"alo.2",0.102236236212775,239,9,0.0292825768667643,5832.94690990448
"alo.2",0.925426503217788,300,13,0.0351390922401171,6967.37063360214
"alo.2",0.648155016688261,198,10,0.0322108345534407,5275.46923398972
