"Optimizer","Nu","Iter","Depth","Error","Time"
"lbfgsb3.1",0.00241031360673503,100,2,0.04099560761347,1946.71507930756
"lbfgsb3.1",0.00372217365005302,100,2,0.0366032210834553,1782.44856953621
"lbfgsb3.1",0.00225057470670441,100,2,0.0351390922401171,3937.92745089531
"lbfgsb3.1",0.00182096849920252,100,2,0.0351390922401171,2168.41325712204
"lbfgsb3.1",0.00583575728844403,100,2,0.0395314787701318,1713.93456053734
"lbfgsb3.1",0.00593869043118431,100,2,0.0424597364568082,1508.09017443657
"lbfgsb3.1",0.00580336872631216,100,2,0.0322108345534407,2668.16881513596
"lbfgsb3.1",0.00458685899177036,100,2,0.0322108345534407,2359.06271243095
"lbfgsb3.1",0.00518886512743131,100,2,0.0380673499267936,3352.89968943596
"lbfgsb3.1",0.00158973826319962,100,2,0.0453879941434846,2090.18334817886
