"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.2",0.22666633172086,144,5,0.0322108345534407,3657.55708432198
"woa.2",0.405713717099276,100,15,0.0322108345534407,2936.06796121597
"woa.2",0.645592405117823,268,18,0.0336749633967789,6600.19974517822
"woa.2",0.619923965539783,53,4,0.0307467057101025,1815.13835120201
"woa.2",0.790375887461208,170,12,0.0278184480234261,4442.81995534897
"woa.2",0.324234235864631,300,20,0.0322108345534407,6959.61324548721
"woa.2",0.946804945651267,246,10,0.0307467057101025,5861.30762839317
"woa.2",0.536968878818921,247,19,0.0351390922401171,5835.87636876106
"woa.2",0.358616975215193,90,9,0.0336749633967789,2604.23398804665
"woa.2",0.970448961947113,206,6,0.0336749633967789,5144.09508013725
