"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.1",0.624608889687806,211,7,0.0263543191800878,1044.31512832642
"hs.1",0.558508883230388,93,8,0.0395314787701318,1038.47821474075
"hs.1",0.14104515966028,291,15,0.0307467057101025,1017.34415841103
"hs.1",0.0543357895221561,140,5,0.0307467057101025,1358.63548111916
"hs.1",0.436173069057986,293,9,0.0263543191800878,1438.58975505829
"hs.1",0.701124695152976,149,11,0.0322108345534407,1219.90379786491
"hs.1",0.26853097602725,283,17,0.0322108345534407,1128.38369035721
"hs.1",0.654700428480282,84,8,0.0336749633967789,773.348577737808
"hs.1",0.783703476190567,200,15,0.0292825768667643,1324.5873913765
"hs.1",0.424328329740092,207,17,0.0322108345534407,1227.72775578499
