"Optimizer","Nu","Iter","Depth","Error","Time"
"da.1",0.845782470609993,195,15,0.0263543191800878,1353.4805366993
"da.1",0.23269960959442,99,16,0.0292825768667643,1196.45634245872
"da.1",0.154560834914446,168,16,0.0380673499267936,1105.03407692909
"da.1",0.325643299176928,219,8,0.0322108345534407,1351.85401248932
"da.1",0.201371160262843,215,19,0.0322108345534407,1331.8611946106
"da.1",0.235671373373422,291,19,0.0292825768667643,1461.88308477402
"da.1",1,142,15,0.0322108345534407,1467.92842721939
"da.1",0.348814339470118,181,4,0.0336749633967789,1336.94781351089
"da.1",0.446948822626709,296,9,0.0278184480234261,1598.53758025169
"da.1",0.454438050327203,283,14,0.0263543191800878,1551.0287425518
