"Optimizer","Nu","Iter","Depth","Error","Time"
"bobyqa.2",0.2,100,2,0.0307467057101025,743.585002422333
"bobyqa.2",0.299515330516228,100,2,0.0351390922401171,740.214747428894
"bobyqa.2",0.194306349160781,100,2,0.0336749633967789,781.207000732422
"bobyqa.2",0.301213653207797,100,2,0.0366032210834553,760.558599472046
"bobyqa.2",0.19999190933012,100,2,0.0307467057101025,718.185838222504
"bobyqa.2",0.199680113236618,100,2,0.0322108345534407,729.3472635746
"bobyqa.2",0.356562827914353,100,2,0.0292825768667643,744.246435880661
"bobyqa.2",0.298165137614679,100,2,0.0336749633967789,700.603271961212
"bobyqa.2",0.303497026854147,100,2,0.0292825768667643,784.675731420517
"bobyqa.2",0.2,100,2,0.0278184480234261,701.359927177429
