"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
6500,13,0.001,9,4.52777980545019,4.70512516500978,185.572840929031
6500,14,0.001,9,4.55175652513449,4.74577564602569,181.926394224167
6500,15,0.001,9,4.56910846632313,5.14524246709174,179.278661489487
7000,5,0.001,9,4.59718361147507,4.76911364379413,187.124060153961
7000,6,0.001,9,4.59648452595411,4.90825201527797,187.979416131973
7000,7,0.001,9,4.55931926455611,5.00394311202884,188.127619504929
7000,8,0.001,9,4.58440266207344,4.79406656003427,189.131750822067
7000,9,0.001,9,4.53683047436417,4.79206844546656,189.473592758179
7000,10,0.001,9,4.53324672723562,4.73862084779298,191.673908472061
7000,11,0.001,9,4.53489494157238,4.84736842297605,189.585400342941
7000,12,0.001,9,4.57894990865347,5.00579730544975,191.406852006912
7000,13,0.001,9,4.55116964870662,4.98710886629703,190.676428318024
7000,14,0.001,9,4.54681516051288,4.73019788955773,191.862215518951
7000,15,0.001,9,4.56517077017069,5.06050977151322,191.588208913803
7500,5,0.001,9,4.58633044753997,4.9386063245249,205.876991271973
7500,6,0.001,9,4.58273798785609,5.03710650402087,207.314117431641
7500,7,0.001,9,4.54834708180566,5.01050370158411,209.452482938766
7500,8,0.001,9,4.61242909975901,5.17628454111139,210.140354394913
7500,9,0.001,9,4.55158562243095,4.64277638481841,212.759289979935
7500,10,0.001,9,4.51969602901469,4.8571934371546,209.033620834351
7500,11,0.001,9,4.55947591533239,4.7342005447965,213.53722858429
7500,12,0.001,9,4.52976481243463,4.71932911742547,207.330811500549
7500,13,0.001,9,4.53442618455364,4.80245882367045,204.395147562027
7500,14,0.001,9,4.58871848860682,4.94811057426162,204.922323226929
7500,15,0.001,9,4.58574423835254,4.94720048515716,206.283329248428
8000,5,0.001,9,4.57791900055435,4.87720941999226,212.966993093491
8000,6,0.001,9,4.59414624154507,4.94916336280771,213.805295228958
8000,7,0.001,9,4.61278515825301,5.02096493389751,214.885362863541
8000,8,0.001,9,4.53942903795796,4.77624789716307,220.305647134781
8000,9,0.001,9,4.59833498881552,4.9956613463419,225.772857904434
8000,10,0.001,9,4.57291624129352,5.04225759832721,226.955372095108
8000,11,0.001,9,4.5384173200233,4.75410969284614,220.719261407852
8000,12,0.001,9,4.51212507311565,4.93054911623957,217.540153264999
8000,13,0.001,9,4.55444224166874,4.98037715010507,217.945332050323
8000,14,0.001,9,4.51703600089142,4.89293611375578,218.596420288086
8000,15,0.001,9,4.55699589232721,4.8778515229999,218.000191688538
8500,5,0.001,9,4.61787654765011,4.88630902769068,226.257339715958
8500,6,0.001,9,4.54941916348494,4.83884943855393,226.487451791763
8500,7,0.001,9,4.56229874278703,4.97982674086538,228.759787321091
8500,8,0.001,9,4.55063570589452,4.81275402625314,229.384876966476
8500,9,0.001,9,4.56133961364367,4.86281527757714,229.217936038971
8500,10,0.001,9,4.53689307482061,4.66152950568604,230.14680981636
8500,11,0.001,9,4.57407041889267,4.66860789906391,230.372366428375
8500,12,0.001,9,4.56204664896503,5.0789444419122,231.232487678528
8500,13,0.001,9,4.54378038733621,4.86512335516749,231.239014387131
8500,14,0.001,9,4.48270397071834,4.9687352096907,232.193652153015
8500,15,0.001,9,4.63215318229632,4.87410394320947,233.305134773254
9000,5,0.001,9,4.58804823629893,4.82090370059684,240.552661657333
9000,6,0.001,9,4.5868840078505,4.88638900045603,242.495894193649
9000,7,0.001,9,4.55814332354835,5.13288134271926,240.49439740181
9000,8,0.001,9,4.54628693591815,5.23348460269166,242.114747285843
9000,9,0.001,9,4.56379823414006,4.83587640133815,242.656111001968
9000,10,0.001,9,4.54101247777785,5.01732152861515,244.16754078865
9000,11,0.001,9,4.59075682775362,4.81165568085031,244.943385124207
9000,12,0.001,9,4.55039592660867,4.78928342490155,245.430049419403
9000,13,0.001,9,4.52850178374075,4.85355685238214,245.483604431152
9000,14,0.001,9,4.57438836836336,4.93523029961351,246.454376459122
9000,15,0.001,9,4.56529064652157,4.76224038660623,245.774676322937
9500,5,0.001,9,4.5554994728594,4.80004490490105,252.597996473312
9500,6,0.001,9,4.63729023346975,4.87176029625482,255.412539958954
9500,7,0.001,9,4.57804057102187,5.0502659985625,256.517996788025
9500,8,0.001,9,4.54362182712268,4.85004379979366,255.712705850601
9500,9,0.001,9,4.52976147850146,4.94412851797817,256.707373380661
9500,10,0.001,9,4.55275783408705,5.06444189635698,257.295113801956
9500,11,0.001,9,4.5328993655363,4.85280004563227,258.335850954056
9500,12,0.001,9,4.57375159605807,4.98220337201053,259.745187520981
9500,13,0.001,9,4.60693145700252,5.2240173591217,259.728167772293
9500,14,0.001,9,4.53919229600772,4.93915280038405,260.969300746918
9500,15,0.001,9,4.54973084651138,4.86982069113755,261.73908162117
10000,5,0.001,9,4.5246326080026,4.7753856884625,267.385585069656
10000,6,0.001,9,4.54421665703106,4.86087952788262,269.041265010834
10000,7,0.001,9,4.56897509823428,4.80076225575419,268.989300966263
10000,8,0.001,9,4.60393447164084,4.93411463408069,269.418529748917
10000,9,0.001,9,4.56564651557684,4.75963588086772,269.68409705162
10000,10,0.001,9,4.52710042859057,4.742249632955,271.212413311005
10000,11,0.001,9,4.59901490706997,4.80558457535439,271.887051820755
10000,12,0.001,9,4.60150729368167,4.87779677290548,272.888333082199
10000,13,0.001,9,4.5321236960128,4.8799835636959,272.024919986725
10000,14,0.001,9,4.47914253992056,4.79950081185395,272.983237504959
10000,15,0.001,9,4.49050273048529,4.85124567823537,275.204929113388
10500,5,0.001,9,4.58464113691842,5.09737912305962,278.272882938385
10500,6,0.001,9,4.54237550223477,4.94118266444716,280.38534784317
10500,7,0.001,9,4.54452749763749,4.8899296759475,281.174120664597
10500,8,0.001,9,4.56230969670235,4.80713960314502,281.41615653038
10500,9,0.001,9,4.55844847422435,4.77440422387027,282.885980367661
10500,10,0.001,9,4.52659093342695,4.80317364298177,283.597436189651
10500,11,0.001,9,4.56923228510944,5.0059755069388,284.438928842545
10500,12,0.001,9,4.61556143253849,4.87708739179661,286.106646537781
10500,13,0.001,9,4.60703536875529,4.99816265343736,287.237994194031
10500,14,0.001,9,4.5432713629025,4.73302490564516,287.881729125977
10500,15,0.001,9,4.51458532496607,4.78584744907056,287.585324764252
11000,5,0.001,9,4.61509260880105,4.96042145296616,294.618763923645
11000,6,0.001,9,4.62667630785141,4.8596640200434,293.724404335022
11000,7,0.001,9,4.5698533207447,4.93496702859688,294.24121928215
11000,8,0.001,9,4.55038986682555,5.06911535052767,295.434387683868
11000,9,0.001,9,4.57150510299488,4.87985196880419,295.734201431274
11000,10,0.001,9,4.51202439851751,4.78008839193977,297.980774402618
11000,11,0.001,9,4.52286330975409,4.95506532527536,296.918508529663
11000,12,0.001,9,4.57952480297294,4.79869820132014,299.651962280273
11000,13,0.001,9,4.58656497620427,5.03756881524662,298.445144891739
11000,14,0.001,9,4.56500082685463,5.08860563161982,300.770697832108
11000,15,0.001,9,4.51690930799917,4.79533520992616,298.873139619827
11500,5,0.001,9,4.5794657257305,4.82315661932722,319.807839155197
11500,6,0.001,9,4.5507324317423,4.72261098412773,306.323186397552
11500,7,0.001,9,4.54873829788152,4.91276827489223,306.682383537292
11500,8,0.001,9,4.53377578066598,5.00227368576274,308.374732732773
11500,9,0.001,9,4.57618987823365,5.06897819735341,338.25079202652
11500,10,0.001,9,4.52953998521966,4.69541450650121,374.750731229782
11500,11,0.001,9,4.60324362031918,4.87587251127538,310.99347448349
11500,12,0.001,9,4.57009568854865,4.81305892629109,312.365451097488
11500,13,0.001,9,4.57841327254104,4.96190730962454,313.595655441284
11500,14,0.001,9,4.53921941501864,5.06209412632849,313.147965908051
11500,15,0.001,9,4.55219198846019,4.62275925368638,343.432687044144
12000,5,0.001,9,4.55728157014037,4.83436323897332,386.654442548752
12000,6,0.001,9,4.52152505240729,4.71894745830715,347.474735021591
12000,7,0.001,9,4.48826064081946,4.71798669846269,319.779522657394
12000,8,0.001,9,4.59508397081167,4.86856326537714,321.913572788239
12000,9,0.001,9,4.5456802515187,4.9719395813628,323.259436130524
12000,10,0.001,9,4.5782992612639,4.72434139486536,323.379594564438
12000,11,0.001,9,4.49882449726702,4.82956757848738,324.056490182877
12000,12,0.001,9,4.55719352548746,4.64754748283192,327.017004013062
12000,13,0.001,9,4.55822028431956,4.9179914266088,326.786148548126
12000,14,0.001,9,4.54031532783871,4.62415842733938,326.737175703049
12000,15,0.001,9,4.58946805627825,4.79665446564887,328.104560852051
12500,5,0.001,9,4.5265535129253,4.78398468000361,329.744289875031
12500,6,0.001,9,4.57896391949527,4.84264077278566,330.64971446991
12500,7,0.001,9,4.52451755456405,4.71835161343388,333.125915527344
12500,8,0.001,9,4.56058647144568,4.93912462426438,334.128239393234
12500,9,0.001,9,4.57063335670486,4.96329457159167,334.514554023743
12500,10,0.001,9,4.60430084242857,5.02791644998336,337.661550283432
12500,11,0.001,9,4.51923765109165,4.91599012732764,336.936196327209
12500,12,0.001,9,4.59325779083924,4.88915682252418,338.394593954086
12500,13,0.001,9,4.59126538938422,4.8889220328265,340.118934869766
12500,14,0.001,9,4.61512314312913,4.80951446049945,339.401292085648
12500,15,0.001,9,4.62188422009312,5.20625722700703,341.995747566223
13000,5,0.001,9,4.61755893020541,4.97749380555905,342.799102306366
13000,6,0.001,9,4.61200466690441,4.94447555057193,344.138900279999
13000,7,0.001,9,4.5937685806632,4.72629727370106,345.841101408005
13000,8,0.001,9,4.563170362516,4.91583594362814,346.964493513107
13000,9,0.001,9,4.56963036657448,4.85880114783435,349.20793223381
13000,10,0.001,9,4.56615847065191,5.07593924128867,350.271447896957
13000,11,0.001,9,4.59119070667174,5.10698688481721,351.840187072754
13000,12,0.001,9,4.56333499151053,4.71319585330147,353.674514770508
13000,13,0.001,9,4.58454183940037,4.90819891221894,353.927927970886
13000,14,0.001,9,4.57554202067763,5.13814312716681,353.080268383026
13000,15,0.001,9,4.52276793107133,4.83971293322781,354.774406194687
13500,5,0.001,9,4.56190641377529,4.79312224096831,356.856471538544
13500,6,0.001,9,4.64524197863323,4.96711697424991,358.76929473877
