"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
650,9,-2,7,NA,NA,16.3019931316376
650,10,-2,7,NA,NA,15.4491281509399
650,11,-2,7,NA,NA,15.5426201820374
650,12,-2,7,NA,NA,15.3940398693085
700,5,-2,7,NA,NA,15.5606877803802
700,6,-2,7,NA,NA,15.6254382133484
700,7,-2,7,NA,NA,15.5005733966827
700,8,-2,7,NA,NA,15.5818440914154
700,9,-2,7,NA,NA,15.5249300003052
700,10,-2,7,NA,NA,15.5814788341522
700,11,-2,7,NA,NA,15.6587579250336
700,12,-2,7,NA,NA,15.4749619960785
750,5,-2,7,NA,NA,15.8262386322021
750,6,-2,7,NA,NA,15.8518218994141
750,7,-2,7,NA,NA,15.9103782176971
750,8,-2,7,NA,NA,15.675439119339
750,9,-2,7,NA,NA,15.8914754390717
750,10,-2,7,NA,NA,15.8118960857391
750,11,-2,7,NA,NA,15.7398853302002
750,12,-2,7,NA,NA,15.8830041885376
800,5,-2,7,NA,NA,16.1416213512421
800,6,-2,7,NA,NA,15.9123735427856
800,7,-2,7,NA,NA,15.8980519771576
800,8,-2,7,NA,NA,15.9392492771149
800,9,-2,7,NA,NA,15.9399917125702
800,10,-2,7,NA,NA,16.0599508285522
800,11,-2,7,NA,NA,16.0211315155029
800,12,-2,7,NA,NA,15.9126563072205
850,5,-2,7,NA,NA,16.3336961269379
850,6,-2,7,NA,NA,16.2640390396118
850,7,-2,7,NA,NA,16.3909919261932
850,8,-2,7,NA,NA,16.1476171016693
850,9,-2,7,NA,NA,16.2799572944641
850,10,-2,7,NA,NA,16.1962380409241
850,11,-2,7,NA,NA,16.2083699703217
850,12,-2,7,NA,NA,16.1793737411499
900,5,-2,7,NA,NA,16.3612740039825
900,6,-2,7,NA,NA,16.4976770877838
900,7,-2,7,NA,NA,16.3578486442566
900,8,-2,7,NA,NA,16.4498541355133
900,9,-2,7,NA,NA,16.3159317970276
900,10,-2,7,NA,NA,16.4210743904114
900,11,-2,7,NA,NA,16.3354337215424
900,12,-2,7,NA,NA,16.4283955097198
950,5,-2,7,NA,NA,16.627866268158
950,6,-2,7,NA,NA,16.7109112739563
950,7,-2,7,NA,NA,16.6004149913788
950,8,-2,7,NA,NA,16.6476039886475
950,9,-2,7,NA,NA,16.4837348461151
950,10,-2,7,NA,NA,16.7391488552094
950,11,-2,7,NA,NA,16.7436833381653
950,12,-2,7,NA,NA,16.6169047355652
1000,5,-2,7,NA,NA,16.7840075492859
1000,6,-2,7,NA,NA,16.8600785732269
1000,7,-2,7,NA,NA,16.8523685932159
1000,8,-2,7,NA,NA,17.0038604736328
1000,9,-2,7,NA,NA,16.8250072002411
1000,10,-2,7,NA,NA,16.9090113639832
1000,11,-2,7,NA,NA,16.9773082733154
1000,12,-2,7,NA,NA,16.9874548912048
1050,5,-2,7,NA,NA,17.0382988452911
1050,6,-2,7,NA,NA,17.1008450984955
1050,7,-2,7,NA,NA,17.0513336658478
1050,8,-2,7,NA,NA,16.9909327030182
1050,9,-2,7,NA,NA,17.0598049163818
1050,10,-2,7,NA,NA,17.0818800926208
1050,11,-2,7,NA,NA,17.1453289985657
1050,12,-2,7,NA,NA,16.9494669437408
1100,5,-2,7,NA,NA,17.3672142028809
1100,6,-2,7,NA,NA,17.2239434719086
1100,7,-2,7,NA,NA,17.4415948390961
1100,8,-2,7,NA,NA,17.2798352241516
1100,9,-2,7,NA,NA,17.2930777072906
1100,10,-2,7,NA,NA,17.2178809642792
1100,11,-2,7,NA,NA,17.2248506546021
1100,12,-2,7,NA,NA,17.2373979091644
1150,5,-2,7,NA,NA,17.5677587985992
1150,6,-2,7,NA,NA,17.4680800437927
1150,7,-2,7,NA,NA,17.4984102249146
1150,8,-2,7,NA,NA,17.4711465835571
1150,9,-2,7,NA,NA,17.5681953430176
1150,10,-2,7,NA,NA,17.3137822151184
1150,11,-2,7,NA,NA,17.4056625366211
1150,12,-2,7,NA,NA,17.2581508159637
1200,5,-2,7,NA,NA,16.92143034935
1200,6,-2,7,NA,NA,16.9708955287933
1200,7,-2,7,NA,NA,16.9486591815948
1200,8,-2,7,NA,NA,16.9410293102264
1200,9,-2,7,NA,NA,17.0547075271606
1200,10,-2,7,NA,NA,17.4216749668121
1200,11,-2,7,NA,NA,17.6242480278015
1200,12,-2,7,NA,NA,17.6397168636322
1250,5,-2,7,NA,NA,17.1475446224213
1250,6,-2,7,NA,NA,17.2282748222351
1250,7,-2,7,NA,NA,17.2222735881805
1250,8,-2,7,NA,NA,17.1328032016754
1250,9,-2,7,NA,NA,17.006133556366
1250,10,-2,7,NA,NA,17.201685667038
1250,11,-2,7,NA,NA,17.1919913291931
1250,12,-2,7,NA,NA,17.0568232536316
