"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
1,100,3,0.734126984126984,0.734126984126984,53.4989705085754
1,200,3,0.752645502645503,0.752645502645503,95.9329471588135
1,300,3,0.740740740740741,0.740740740740741,146.465490818024
1,400,3,0.772486772486772,0.772486772486772,193.117313623428
1,500,3,0.759920634920635,0.759920634920635,240.749526262283
1,600,3,0.771164021164021,0.771164021164021,286.302865028381
1,700,3,0.790343915343915,0.790343915343915,332.984381914139
1,800,3,0.783730158730159,0.783730158730159,380.23789525032
1,900,3,0.781084656084656,0.781084656084656,428.513154506683
1,1000,3,0.78505291005291,0.78505291005291,480.526133298874
0.01,100,4,0.772486772486772,0.772486772486772,71.9206042289734
0.01,200,4,0.762566137566138,0.762566137566138,141.071305036545
0.01,300,4,0.763227513227513,0.763227513227513,209.732218742371
0.01,400,4,0.763888888888889,0.763888888888889,279.022733688354
0.01,500,4,0.763888888888889,0.763888888888889,347.902518987656
0.01,600,4,0.763227513227513,0.763227513227513,414.363484621048
0.01,700,4,0.761243386243386,0.761243386243386,478.407098054886
0.01,800,4,0.763227513227513,0.763227513227513,547.61927485466
0.01,900,4,0.761243386243386,0.761243386243386,605.435193777084
0.01,1000,4,0.767195767195767,0.767195767195767,657.058668613434
0.1,100,4,0.759259259259259,0.759259259259259,66.7922787666321
0.1,200,4,0.753968253968254,0.753968253968254,121.838139772415
0.1,300,4,0.757275132275132,0.757275132275132,175.905121326447
0.1,400,4,0.753968253968254,0.753968253968254,233.038605690002
0.1,500,4,0.775132275132275,0.775132275132275,286.667634963989
0.1,600,4,0.761243386243386,0.761243386243386,346.351798772812
0.1,700,4,0.751322751322751,0.751322751322751,399.132561922073
0.1,800,4,0.761243386243386,0.761243386243386,451.378370285034
0.1,900,4,0.765873015873016,0.765873015873016,501.667037963867
0.1,1000,4,0.748677248677249,0.748677248677249,552.30416226387
0.3,100,4,0.730820105820106,0.730820105820106,59.7690536975861
0.3,200,4,0.726190476190476,0.726190476190476,120.005876779556
0.3,300,4,0.748015873015873,0.748015873015873,168.223591089249
0.3,400,4,0.750661375661376,0.750661375661376,226.075512170792
0.3,500,4,0.760582010582011,0.760582010582011,278.295702219009
0.3,600,4,0.786375661375661,0.786375661375661,321.500439405441
0.3,700,4,0.767857142857143,0.767857142857143,365.844935417175
0.3,800,4,0.755952380952381,0.755952380952381,414.905159235001
0.3,900,4,0.755291005291005,0.755291005291005,464.587576150894
0.3,1000,4,0.779761904761905,0.779761904761905,520.755028486252
