"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.5,100,3,0.779761904761905,0.779761904761905,55.0747830867767
0.5,200,3,0.749338624338624,0.749338624338624,108.370745182037
0.5,300,3,0.777777777777778,0.777777777777778,152.412868738174
0.5,400,3,0.771164021164021,0.771164021164021,191.678112983704
0.5,500,3,0.739417989417989,0.739417989417989,234.401474714279
0.5,600,3,0.751322751322751,0.751322751322751,274.848634004593
0.5,700,3,0.771825396825397,0.771825396825397,319.731875419617
0.5,800,3,0.765873015873016,0.765873015873016,361.029443740845
0.5,900,3,0.75462962962963,0.75462962962963,406.350723266602
0.5,1000,3,0.759259259259259,0.759259259259259,452.632567882538
0.7,100,3,0.756613756613757,0.756613756613757,53.9785861968994
0.7,200,3,0.759259259259259,0.759259259259259,98.9626748561859
0.7,300,3,0.76521164021164,0.76521164021164,146.036613702774
0.7,400,3,0.760582010582011,0.760582010582011,191.415611505508
0.7,500,3,0.752645502645503,0.752645502645503,234.364872455597
0.7,600,3,0.75,0.75,281.256291627884
0.7,700,3,0.773809523809524,0.773809523809524,319.87982583046
0.7,800,3,0.763888888888889,0.763888888888889,356.324730873108
0.7,900,3,0.755952380952381,0.755952380952381,422.079060077667
0.7,1000,3,0.766534391534392,0.766534391534392,458.897945165634
1,100,3,0.746031746031746,0.746031746031746,55.8216543197632
1,200,3,0.777777777777778,0.777777777777778,102.154308795929
1,300,3,0.775793650793651,0.775793650793651,161.061039924622
1,400,3,0.747354497354497,0.747354497354497,195.263889551163
1,500,3,0.761243386243386,0.761243386243386,245.712049245834
1,600,3,0.787037037037037,0.787037037037037,276.513348579407
1,700,3,0.78968253968254,0.78968253968254,329.074224233627
1,800,3,0.788359788359788,0.788359788359788,366.026421070099
1,900,3,0.791666666666667,0.791666666666667,426.001574754715
1,1000,3,0.759920634920635,0.759920634920635,468.66114449501
