"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.01,100,14,0.759114583333333,0.723385416666667,8.52444171905518
0.01,200,14,0.772135416666667,0.738665157532209,15.2983407974243
0.01,300,14,0.763020833333333,0.709003410732431,22.9751014709473
0.01,400,14,0.755208333333333,0.730073227485,30.6929726600647
0.01,500,14,0.75,0.719057634010619,38.3939127922058
0.01,600,14,0.76171875,0.722429926479235,46.1886575222015
0.01,700,14,0.760416666666667,0.746207268032361,54.1253118515015
0.01,800,14,0.76953125,0.765110912001517,61.7430417537689
0.01,900,14,0.74609375,0.708326365585391,68.0075855255127
0.01,1000,14,0.756510416666667,0.738645833333333,76.2814645767212
0.01,1100,14,0.759114583333333,0.73918217530628,83.8395323753357
0.01,1200,14,0.776041666666667,0.773489583333333,91.557648897171
0.01,1300,14,0.776041666666667,0.741706896963197,99.6022734642029
0.01,1400,14,0.763020833333333,0.721241428560234,107.331027984619
0.1,100,14,0.760416666666667,0.72055185061256,7.56390810012817
0.1,200,14,0.756510416666667,0.735620714280117,15.4078781604767
0.1,300,14,0.743489583333333,0.73328125,23.0636343955994
0.1,400,14,0.747395833333333,0.716035308299751,30.8536646366119
0.1,500,14,0.747395833333333,0.742291666666667,38.6321954727173
0.1,600,14,0.7109375,0.684415472009102,46.4176020622253
0.1,700,14,0.7421875,0.708814679963517,54.2405009269714
0.1,800,14,0.717447916666667,0.679337185331753,61.9912593364716
0.1,900,14,0.735677083333333,0.704629649584936,69.5487558841705
0.1,1000,14,0.727864583333333,0.7253125,76.86354804039
0.1,1100,14,0.717447916666667,0.699044582031486,85.2260458469391
0.1,1200,14,0.71875,0.702812244691587,92.6957232952118
0.1,1300,14,0.720052083333333,0.691291564801581,100.672379016876
0.1,1400,14,0.72265625,0.718235912001517,108.575173854828
0.3,100,14,0.75390625,0.727018383651574,7.59998655319214
0.3,200,14,0.75,0.699022175342892,15.4196774959564
0.3,300,14,0.7421875,0.728926486004551,23.0215940475464
0.3,400,14,0.71484375,0.662728733594977,30.7040946483612
0.3,500,14,0.74609375,0.721482349620383,38.4703962802887
0.3,600,14,0.752604166666667,0.727469060818333,46.0653069019318
0.3,700,14,0.71875,0.707054884945165,53.8055205345154
0.3,800,14,0.721354166666667,0.700464464280117,61.7521827220917
0.3,900,14,0.705729166666667,0.698976988841554,69.5159890651703
0.3,1000,14,0.709635416666667,0.702883238841554,77.6362369060516
