"Optimizer","Nu","Iter","Depth","Error","Time"
"mfo.2",0.801944699537449,205,19,0.157142857142857,19278.1657965183
"mfo.2",0.199951436691303,181,20,0.160714285714286,18830.5449304581
"mfo.2",0.084008941083129,296,15,0.145238095238095,21911.2454411983
"mfo.2",0.354859868671687,215,9,0.161904761904762,19323.3212914467
"mfo.2",0.111985553609719,115,20,0.15952380952381,12733.3553054333
"mfo.2",0.700585949995936,217,11,0.164285714285714,20619.2034947872
"mfo.2",0.75433441827994,235,17,0.160714285714286,16077.4428026676
"mfo.2",0.0306876759456354,50,11,0.145238095238095,12044.6779825687
"mfo.2",0.301222016768125,95,18,0.157142857142857,13291.2415249348
"mfo.2",0.430399830059807,139,11,0.157142857142857,14991.8781106472
