"Optimizer","Nu","Iter","Depth","Error","Time"
"hjkb.2",0.248821258544922,96,5,0.141666666666667,33301.1413955688
"hjkb.2",0.289299011230469,99,2,0.138095238095238,22282.9551479816
"hjkb.2",0.880035400390625,100,1,0.15,17258.1876688004
"hjkb.2",0.283912658691406,100,4,0.151190476190476,29656.5175094604
"hjkb.2",0.276512145996094,101,2,0.14047619047619,24936.4263269901
"hjkb.2",0.301311492919922,96,2,0.138095238095238,22903.7479534149
"hjkb.2",0.10235595703125,99,2,0.142857142857143,20742.8582952023
"hjkb.2",0.269756317138672,99,3,0.14047619047619,24759.5317909718
"hjkb.2",0.269275665283203,100,2,0.141666666666667,18366.1333522797
"hjkb.2",0.214759826660156,98,2,0.139285714285714,21254.8705570698
