"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.2",0.999999,101,1,0.146428571428571,2345.78417015076
"hjn.2",1,102,3,0.144047619047619,4124.81948041916
"hjn.2",1,103,2,0.144047619047619,3900.16633415222
"hjn.2",1,101,4,0.144047619047619,4303.40006709099
"hjn.2",1,98,2,0.144047619047619,3563.85641694069
"hjn.2",0.7,100,2,0.144047619047619,3644.51061820984
"hjn.2",0.999,100,5,0.14047619047619,5770.05353713036
"hjn.2",1,103,6,0.141666666666667,5614.25581502914
"hjn.2",0.9999999,101,1,0.145238095238095,2242.16554069519
"hjn.2",1,102,4,0.14047619047619,4264.29937076569
