"Optimizer","Nu","Iter","Depth","Error","Time"
"ffa.2",0.590062962984666,158,5,0.147619047619048,13939.1440913677
"ffa.2",0.610765616595745,168,11,0.15952380952381,16551.8278431892
"ffa.2",0.187057789834216,271,11,0.157142857142857,24544.1936740875
"ffa.2",0.272973881708458,57,19,0.15952380952381,6170.39948773384
"ffa.2",0.201540121296421,189,13,0.153571428571429,17962.5984246731
"ffa.2",0.174427632335573,125,17,0.155952380952381,11814.61404562
"ffa.2",0.136930691869929,166,7,0.155952380952381,15177.1249153614
"ffa.2",0.0500121635850519,194,10,0.147619047619048,18794.6194074154
"ffa.2",0.214193138061091,80,7,0.147619047619048,7914.37002587319
"ffa.2",0.217643901286647,126,9,0.135714285714286,11909.8350977898
