"Optimizer","Nu","Iter","Depth","Error","Time"
"alo.2",0.778368662351683,117,15,0.15952380952381,12087.6249103546
"alo.2",0.144562086543839,97,16,0.15,10097.2821576595
"alo.2",0.411373879494906,225,11,0.160714285714286,18611.3677957058
"alo.2",0.0785778831524424,157,9,0.155952380952381,16167.2656419277
"alo.2",0.497655050785813,240,11,0.15,20863.0000097752
"alo.2",0.250288555032653,239,4,0.167857142857143,17386.6764309406
"alo.2",0.0637470559416869,211,4,0.151190476190476,18278.5941791534
"alo.2",0.0608523737130087,230,12,0.138095238095238,19959.989726305
"alo.2",0.210549037386885,197,7,0.160714285714286,17203.9414064884
"alo.2",0.205113931035536,221,18,0.146428571428571,18650.9548091888
