"Optimizer","Nu","Iter","Depth","Error","Time"
"lbfgsb3.1",0.000517717752455862,100,2,0.197619047619048,8487.79910302162
"lbfgsb3.1",0.000133623770401711,100,2,0.186904761904762,5377.04547429085
"lbfgsb3.1",1.44847797356783e-05,100,2,0.203571428571429,9679.11550927162
"lbfgsb3.1",0.000502359106092302,100,2,0.191666666666667,10150.988918066
"lbfgsb3.1",0.0010014024979204,100,2,0.2,5538.30466771126
"lbfgsb3.1",5.25259197592997e-05,100,2,0.196428571428571,11833.8885955811
"lbfgsb3.1",0.000810667433374404,100,2,0.191666666666667,6725.72628831863
"lbfgsb3.1",0.000425922390636689,100,2,0.189285714285714,13807.8147785664
"lbfgsb3.1",1.26710679668414e-05,100,2,0.203571428571429,8156.3914577961
"lbfgsb3.1",0.000473628757368861,100,2,0.196428571428571,5942.96735644341
