"Optimizer","Nu","Iter","Depth","Error","Time"
"hjkb.1",0.917091369628906,101,1,0.152380952380952,5070.98903727531
"hjkb.1",0.285449981689453,99,2,0.141666666666667,6265.73974752426
"hjkb.1",0.785449981689453,102,4,0.142857142857143,8479.66431903839
"hjkb.1",0.781124114990234,99,2,0.151190476190476,5743.28171443939
"hjkb.1",0.180046081542969,105,7,0.142857142857143,9114.37714099884
"hjkb.1",0.670799255371094,100,3,0.139285714285714,5782.10245943069
"hjkb.1",0.998996734619141,100,4,0.144047619047619,7683.7416563034
"hjkb.1",0.351898193359375,99,2,0.141666666666667,5960.11362171173
"hjkb.1",0.200233459472656,100,2,0.133333333333333,5994.06209564209
"hjkb.1",0.353599548339844,103,1,0.155952380952381,5634.74088096619
