"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.1",0.193453543120995,71,10,0.161904761904762,2991.90597438812
"hs.1",0.0521966327214614,156,8,0.148809523809524,4246.96557760239
"hs.1",0.354020277271047,172,13,0.157142857142857,3950.29139447212
"hs.1",0.612010740675032,201,17,0.16547619047619,2889.06046772003
"hs.1",0.137446971377358,52,17,0.161904761904762,3395.0899605751
"hs.1",0.173177624237724,175,6,0.153571428571429,3573.22288036346
"hs.1",0.0753961529117078,135,7,0.147619047619048,2891.73373675346
"hs.1",0.0960247973212972,140,5,0.157142857142857,2962.72146773338
"hs.1",0.1677460283041,181,9,0.154761904761905,3732.34918618202
"hs.1",0.457784446002916,80,3,0.16547619047619,2173.64725232124
