"Optimizer","Nu","Iter","Depth","Error","Time"
"sca.1",0.0574849558673987,100,20,0.15952380952381,2628.72146320343
"sca.1",0.105505182376212,50,7,0.152380952380952,2643.13186311722
"sca.1",0.345346183645873,300,5,0.15952380952381,3923.47369623184
"sca.1",0.0203727854110205,300,20,0.166666666666667,4059.73380732536
"sca.1",0.251953812924962,50,20,0.153571428571429,1668.47839617729
"sca.1",0.0733623309045654,50,20,0.158333333333333,2233.88541674614
"sca.1",0.294519040267915,127,12,0.154761904761905,2645.91605305672
"sca.1",0.0665844988765289,170,20,0.160714285714286,3684.22469496727
"sca.1",0.199159531854093,108,14,0.167857142857143,2727.84823536873
"sca.1",0.0675998124826738,300,20,0.15952380952381,4382.29829597473
