"Optimizer","Nu","Iter","Depth","Error","Time"
"da.2",0.329995939036366,232,4,0.153571428571429,15469.9739434719
"da.2",0.789497141766131,75,18,0.167857142857143,11495.9796528816
"da.2",0.642468905632554,291,14,0.154761904761905,21274.3113772869
"da.2",0.71726694121246,196,17,0.158333333333333,15886.1543774605
"da.2",0.226055840997749,76,15,0.152380952380952,14257.1675069332
"da.2",0.268938203481957,51,15,0.145238095238095,14276.1388528347
"da.2",0.95,300,13,0.163095238095238,20577.1035654545
"da.2",0.11399415936321,146,3,0.154761904761905,15287.2822639942
"da.2",0.0474236914696253,80,4,0.147619047619048,14427.063290596
"da.2",0.633322443114594,204,10,0.15,17984.1834213734
