"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.1",0.0597873739821295,280,9,0.151190476190476,11904.7514250278
"pso.1",0.0403428265157182,288,7,0.136904761904762,12902.5112164021
"pso.1",0.477536157329279,96,15,0.171428571428571,11605.7966768742
"pso.1",1,204,4,0.164285714285714,13080.5869710445
"pso.1",0.098082783787783,101,19,0.163095238095238,12325.6411061287
"pso.1",0.0972191788076398,244,15,0.139285714285714,13248.6863901615
"pso.1",0.0508467849393628,208,14,0.153571428571429,11977.3179864883
"pso.1",0.165024477657699,157,11,0.15,11332.206135273
"pso.1",0.429686154346971,227,16,0.161904761904762,10429.021780014
"pso.1",0.29973227101739,142,11,0.153571428571429,12666.9362092018
