"Optimizer","Nu","Iter","Depth","Error","Time"
"bobyqa.2",0.343478260869565,100,2,0.145238095238095,1820.83640766144
"bobyqa.2",0.200381012181342,100,2,0.154761904761905,1955.54432606697
"bobyqa.2",0.401755848442637,100,2,0.148809523809524,1762.21762871742
"bobyqa.2",0.333334305615842,100,2,0.151190476190476,1806.95099878311
"bobyqa.2",0.203553725292667,100,2,0.151190476190476,1739.73019003868
"bobyqa.2",0.296899587181165,100,2,0.139285714285714,1959.40522813797
"bobyqa.2",0.39992898388,100,2,0.155952380952381,1657.69739675522
"bobyqa.2",0.206525126281427,100,2,0.142857142857143,1692.43080329895
"bobyqa.2",0.190766890692832,100,2,0.153571428571429,1752.81633424759
"bobyqa.2",0.199508580694707,100,2,0.154761904761905,1908.88780879974
