"Optimizer","Nu","Iter","Depth","Error","Time"
"gwo.2",0.313709823607682,112,3,0.144047619047619,10975.4666571617
"gwo.2",0.0653877457631613,300,4,0.147619047619048,21842.2949490547
"gwo.2",0.566716198013473,81,14,0.152380952380952,9278.30396962166
"gwo.2",0.271187719529921,289,6,0.155952380952381,21846.2079930305
"gwo.2",0.167765170287564,50,14,0.157142857142857,7836.00763368607
"gwo.2",0.0802404123895783,237,7,0.148809523809524,19726.3339908123
"gwo.2",0.470600211796048,173,14,0.161904761904762,15851.3638718128
"gwo.2",0.382823811816666,241,13,0.151190476190476,20289.7665281296
"gwo.2",0.271171765592881,109,12,0.154761904761905,9546.76944613457
"gwo.2",0.0925883044723204,121,11,0.145238095238095,12368.6730701923
