"Optimizer","Nu","Iter","Depth","Error","Time"
"alo.1",0.179273230466259,116,8,0.163095238095238,3430.30879235268
"alo.1",0.215896648672591,152,2,0.154761904761905,2756.17797446251
"alo.1",0.275019465042119,205,9,0.158333333333333,3958.25558638573
"alo.1",0.11126859709189,59,6,0.158333333333333,1628.76035189629
"alo.1",0.29518726307206,244,9,0.15952380952381,4829.6642870903
"alo.1",0.703291925483874,188,8,0.172619047619048,4154.03797793388
"alo.1",0.323541859002389,151,8,0.15,3114.63817429543
"alo.1",0.415676199714653,287,20,0.170238095238095,5559.22602891922
"alo.1",0.266024949729942,148,6,0.152380952380952,3228.11029148102
"alo.1",0.447709202842527,197,9,0.146428571428571,4268.39226579666
