"Optimizer","Nu","Iter","Depth","Error","Time"
"da.1",0.396183354554392,255,8,0.14047619047619,4256.91139578819
"da.1",0.521042709425092,122,9,0.157142857142857,3682.48972797394
"da.1",0.304706270527095,96,10,0.157142857142857,2757.34054708481
"da.1",0.406247950950637,190,4,0.161904761904762,3825.5092895031
"da.1",0.521958739786382,166,13,0.167857142857143,3734.52699494362
"da.1",0.088727731590337,128,9,0.155952380952381,3618.79278445244
"da.1",0.43788504276144,90,5,0.16547619047619,2679.312053442
"da.1",0.75,204,6,0.16547619047619,3186.43038749695
"da.1",0.313693314529337,133,17,0.157142857142857,4275.55018377304
"da.1",0.789289091584844,184,8,0.153571428571429,3736.81200122833
