"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.2",0.673928296526428,233,7,0.173076923076923,3258.01511192322
"hs.2",0.285125407767482,114,10,0.163461538461538,2406.47513699532
"hs.2",0.182994508489501,287,5,0.168269230769231,3486.17515707016
"hs.2",0.100169984812383,271,3,0.182692307692308,3460.1048579216
"hs.2",0.958124111855868,252,12,0.144230769230769,2860.97737431526
"hs.2",0.29994514132617,251,2,0.153846153846154,3917.90847849846
"hs.2",0.911091657078359,297,2,0.173076923076923,4074.23150324821
"hs.2",0.780556297213771,164,14,0.149038461538462,2712.42685079575
"hs.2",0.209401493268088,265,13,0.134615384615385,3930.40031385422
"hs.2",0.525821512385737,196,3,0.163461538461538,3668.34598016739
