"Optimizer","Nu","Iter","Depth","Error","Time"
"nmkb.1",0.835567542082655,263,3,0.120192307692308,1816.63051223755
"nmkb.1",0.976005307765521,253,2,0.125,1501.93800568581
"nmkb.1",0.262857591375333,198,6,0.115384615384615,1308.24251413345
"nmkb.1",0.553997770693639,293,4,0.110576923076923,1904.80181241035
"nmkb.1",0.791425399044163,138,13,0.125,770.743766307831
"nmkb.1",0.485738568183064,292,10,0.110576923076923,1935.77380537987
"nmkb.1",0.612784435156175,62,2,0.134615384615385,587.720395088196
"nmkb.1",0.537794140526916,202,6,0.110576923076923,1457.01936149597
"nmkb.1",0.376976109242233,186,7,0.120192307692308,1641.39684104919
"nmkb.1",0.995341262534544,297,2,0.125,2309.67038154602
