"Optimizer","Nu","Iter","Depth","Error","Time"
"lbfgsb3.1",0.699998589147786,100,2,0.173076923076923,3224.68423175812
"lbfgsb3.1",0.667560608729894,100,2,0.221153846153846,6010.92419219017
"lbfgsb3.1",0.700066854640662,100,2,0.177884615384615,4537.43267536163
"lbfgsb3.1",0.699960650911797,100,2,0.163461538461538,3796.16810536385
"lbfgsb3.1",0.7,100,2,0.163461538461538,6644.83678984642
"lbfgsb3.1",0.704040335444492,100,2,0.192307692307692,8095.22172951698
"lbfgsb3.1",0.699182862280635,100,2,0.182692307692308,6020.09797334671
"lbfgsb3.1",0.726296869380549,100,2,0.168269230769231,6900.69133806229
"lbfgsb3.1",0.699330436407019,100,2,0.177884615384615,6243.56620645523
"lbfgsb3.1",0.700164547082629,100,2,0.177884615384615,5114.9338145256
