"Optimizer","Nu","Iter","Depth","Error","Time"
"ffa.1",0.519972733287141,109,6,0.158653846153846,6548.00218319893
"ffa.1",0.779056867107283,148,20,0.144230769230769,8853.00125408173
"ffa.1",0.73225589859765,244,14,0.144230769230769,14338.392922163
"ffa.1",0.381311090320814,183,16,0.129807692307692,10770.3521409035
"ffa.1",0.01,144,3,0.206730769230769,8367.54030966759
"ffa.1",0.388862384599634,106,14,0.149038461538462,6467.21370172501
"ffa.1",0.492879213155247,111,17,0.120192307692308,6775.26888298988
"ffa.1",0.238961991569959,206,5,0.139423076923077,11964.2589361668
"ffa.1",0.58554537113756,142,4,0.120192307692308,8180.97885966301
"ffa.1",0.382892270348966,204,7,0.110576923076923,11648.9906773567
