"Optimizer","Nu","Iter","Depth","Error","Time"
"sca.2",0.305895066032547,300,14,0.134615384615385,2848.47690701485
"sca.2",0.859853007694059,141,4,0.168269230769231,2110.12430596352
"sca.2",0.788981017889335,232,11,0.134615384615385,3247.70545315742
"sca.2",1,300,3,0.158653846153846,3130.12065124512
"sca.2",1,196,20,0.173076923076923,3115.58330702782
"sca.2",0.865086217848081,216,14,0.153846153846154,2520.64687919617
"sca.2",0.0693970540049486,278,19,0.158653846153846,3028.52987217903
"sca.2",0.221141652064398,256,10,0.153846153846154,2634.32510566711
"sca.2",0.185135211864844,210,19,0.168269230769231,2782.28033399582
"sca.2",0.148540266759274,185,20,0.139423076923077,3254.66031146049
