"Optimizer","Nu","Iter","Depth","Error","Time"
"optim.1",0.69266856893442,100,2,0.177884615384615,1621.91684222221
"optim.1",0.602733871252748,101,2,0.192307692307692,1526.351760149
"optim.1",0.800191896451535,104,4,0.144230769230769,2464.18596458435
"optim.1",0.642779350270568,100,3,0.168269230769231,3914.21144008636
"optim.1",0.7,100,2,0.153846153846154,1467.89281153679
"optim.1",0.701182880576016,100,2,0.153846153846154,2097.9076731205
"optim.1",0.713100666848581,101,2,0.163461538461538,1532.43844652176
"optim.1",0.7,100,2,0.163461538461538,1498.66786670685
"optim.1",0.699818398297971,100,2,0.168269230769231,1883.28470468521
"optim.1",0.706355936202377,100,2,0.206730769230769,1608.29692578316
