"Optimizer","Nu","Iter","Depth","Error","Time"
"ga.1",0.281977058397051,212,10,0.105769230769231,5335.82109928131
"ga.1",0.211951553960617,160,9,0.100961538461538,4546.3786752224
"ga.1",0.214036720630247,294,18,0.110576923076923,2622.37154269218
"ga.1",0.989648476243019,224,6,0.115384615384615,2484.90136480331
"ga.1",0.260447815060616,182,14,0.115384615384615,2783.45193719864
"ga.1",0.74254222214222,283,6,0.105769230769231,3128.56687855721
"ga.1",0.840156819925231,291,8,0.0913461538461539,5424.99841380119
"ga.1",0.497411428258095,180,15,0.100961538461538,5040.69403338432
"ga.1",0.398036490683839,260,13,0.0961538461538461,6456.7230463028
"ga.1",0.127083180812854,212,13,0.105769230769231,5175.58864235878
