"Optimizer","Nu","Iter","Depth","Error","Time"
"mfo.2",0.204800663932692,175,18,0.197115384615385,2835.91097664833
"mfo.2",0.223737282949585,277,3,0.153846153846154,3488.03220415115
"mfo.2",0.36614414609072,165,4,0.163461538461538,2863.9405567646
"mfo.2",0.561846285125606,300,9,0.139423076923077,3287.22688388824
"mfo.2",0.759290394156582,135,20,0.158653846153846,2820.01902222633
"mfo.2",0.152840744326822,163,14,0.192307692307692,3897.27553725243
"mfo.2",0.271361785437912,283,4,0.197115384615385,3235.78285193443
"mfo.2",0.671206300438537,242,19,0.168269230769231,2943.93751358986
"mfo.2",0.507307819106689,177,4,0.173076923076923,2477.1500954628
"mfo.2",0.392398341553398,300,14,0.149038461538462,3961.87054920197
