"Optimizer","Nu","Iter","Depth","Error","Time"
"gwo.1",0.446013626707718,155,2,0.129807692307692,12885.8954181671
"gwo.1",0.849728355056141,176,12,0.100961538461538,11350.5449836254
"gwo.1",0.374802670921927,200,9,0.129807692307692,10524.4764201641
"gwo.1",0.53881972796456,186,10,0.120192307692308,10748.7207381725
"gwo.1",0.398038422059529,300,20,0.120192307692308,15716.9735906124
"gwo.1",0.54129782819604,292,19,0.144230769230769,16232.42283535
"gwo.1",0.414307406023145,226,4,0.149038461538462,12798.9185135365
"gwo.1",0.586070130388856,297,8,0.129807692307692,15366.863120079
"gwo.1",0.687160491371216,175,14,0.144230769230769,8545.56901526451
"gwo.1",0.399239598452968,281,16,0.120192307692308,14613.6207411289
