"Optimizer","Nu","Iter","Depth","Error","Time"
"ga.2",0.523599982261658,127,3,0.0961538461538461,10902.5663921833
"ga.2",0.474563084461261,209,19,0.0961538461538461,10098.2676525116
"ga.2",0.610036991839297,171,19,0.0913461538461539,10009.0729072094
"ga.2",0.462201908230782,173,13,0.0817307692307693,16588.1292600632
"ga.2",0.539497656257808,261,10,0.0961538461538461,13617.7686231136
"ga.2",0.343007296323776,245,8,0.0961538461538461,20642.9566569328
"ga.2",0.302872568368912,269,16,0.0865384615384616,15977.4048018456
"ga.2",0.35678830366392,170,11,0.0865384615384616,19504.6523878574
"ga.2",0.389571875333786,223,12,0.0913461538461539,17334.327244997
"ga.2",0.530066934463078,154,12,0.0913461538461539,21419.7585692406
