"Optimizer","Cost","Gamma","Time","Error"
"GWO.2",1,-2.17304485490452,29.9476523399353,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.563777923584,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.4218292236328,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.2473576068878,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.1655306816101,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.2268619537354,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.1773433685303,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.024610042572,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.0622034072876,0.0307467057101024
"GWO.2",1,-2.17304485490452,29.1729097366333,0.0307467057101024
