"Optimizer","Cost","Gamma","Time","Error"
"hjn.2",32,-9,4.28041529655457,0.0292825768667643
"hjn.2",31.9999,-5,4.41536855697632,0.0322108345534407
"hjn.2",33,-5.9999,4.87053823471069,0.0263543191800879
"hjn.2",33,-6.9,3.8779923915863,0.027818448023426
"hjn.2",30,-6,3.79782557487488,0.027818448023426
"hjn.2",33,-7,3.36809253692627,0.027818448023426
"hjn.2",32.9,-5.99999,4.82209134101868,0.0263543191800879
"hjn.2",35.0001,-7,3.81485891342163,0.0263543191800879
"hjn.2",38.1,-6,4.80390620231628,0.0263543191800879
"hjn.2",33.0000001,-6.000001,5.53998780250549,0.0248901903367496
