"Optimizer","Cost","Gamma","Time","Error"
"ga.1",150.452825576524,-7.52921383954398,39.0968103408813,0.0263543191800879
"ga.1",112.546402022243,-7.55162410438061,24.0494785308838,0.027818448023426
"ga.1",543.785652265556,-8.27066412676308,27.2531118392944,0.027818448023426
"ga.1",108.646642118692,-7.42499656975269,23.9795145988464,0.0292825768667643
"ga.1",203.884357984413,-8.10794537560009,28.7234990596771,0.027818448023426
"ga.1",262.813597038388,-7.17739404737949,41.0832695960999,0.027818448023426
"ga.1",108.646642117295,-7.42499657440931,23.9069166183472,0.027818448023426
"ga.1",126.093667343259,-7.11218230426311,24.0594801902771,0.027818448023426
"ga.1",598.454446914536,-8.44300145383298,31.0146415233612,0.027818448023426
"ga.1",647.022921130061,-9.04884530603886,23.912987947464,0.027818448023426
