"Optimizer","Cost","Gamma","Time","Error"
"lbfgsb3.1",32,-5,10.3533146381378,0.0395314787701318
"lbfgsb3.1",32,-5,48.5139999389648,0.0366032210834554
"lbfgsb3.1",32.0450776950291,-4.99777389549634,48.2344069480896,0.0409956076134699
"lbfgsb3.1",32,-8.04977928252806,12.667445898056,0.0307467057101024
"lbfgsb3.1",30.7617089753855,-5.19972435880879,22.5101709365845,0.0380673499267935
"lbfgsb3.1",32.0088076613811,-4.95178689371829,43.0944845676422,0.0395314787701318
"lbfgsb3.1",32.0245063384938,-5.00000179825915,26.1575708389282,0.0409956076134699
"lbfgsb3.1",31.9999999925892,-5.00000001342655,29.1487667560577,0.0366032210834554
"lbfgsb3.1",31.9968889293937,-4.99138148687391,29.2212851047516,0.0409956076134699
"lbfgsb3.1",32.0663846391707,-4.99897263284237,38.9140472412109,0.0439238653001465
