"Optimizer","Cost","Gamma","Time","Error"
"two.1",437.873137277462,-0.557280900008414,28.5701987743378,0.0366032210834554
"two.1",725.53441899189,-3.16384237900521,23.0738673210144,0.0468521229868229
"two.1",319.411381269608,-8.3787473729092,24.7395906448364,0.0307467057101024
"two.1",573.061885144792,-3.44733107090799,24.8010654449463,0.0571010248901904
"two.1",93.0667467648998,-7.26839690980786,23.7573819160461,0.0322108345534407
"two.1",713.962252599952,-0.326926248851653,27.1903042793274,0.0366032210834554
"two.1",782.502459017715,-3.80158776494434,12.9232461452484,0.048316251830161
"two.1",764.278688405637,-2.75533622946728,24.6349794864655,0.0497803806734993
"two.1",633.248770491142,-0.560246503232519,17.0522277355194,0.0380673499267935
"two.1",801.349222174099,-3.64096163824422,10.0244529247284,0.0571010248901904
