"Optimizer","Cost","Gamma","Time","Error"
"Rcgmin.1",9.99999981639137,-4.99999963278274,13.2251372337341,0.0263543191800879
"Rcgmin.1",10,-5.0000001922168,2.26033854484558,0.027818448023426
"Rcgmin.1",9.99999999998905,-5.0000000000146,1.66148257255554,0.027818448023426
"Rcgmin.1",10,-5,1.60897970199585,0.027818448023426
"Rcgmin.1",10,-5,1.68948769569397,0.0292825768667643
"Rcgmin.1",10,-5,1.75557160377502,0.027818448023426
"Rcgmin.1",10,-5,0.650130987167358,0.0263543191800879
"Rcgmin.1",10,-5,0.433969497680664,0.0292825768667643
"Rcgmin.1",10,-5,1.76032829284668,0.027818448023426
"Rcgmin.1",10,-5,1.75118589401245,0.027818448023426
