"Optimizer","Cost","Gamma","Time","Error"
"optim.1",31.9241657685782,-4.98036239336184,11.0434837341309,0.0336749633967788
"optim.1",32.0000000209242,-4.99999999857088,12.4655323028564,0.0409956076134699
"optim.1",31.9767260395403,-4.98873840622917,15.4047393798828,0.0424597364568082
"optim.1",32.1394112730465,-4.99047821005092,12.6975286006927,0.0409956076134699
"optim.1",32,0.0317842447865813,27.1949260234833,0.0380673499267935
"optim.1",32.0230506833988,-5.00052478722538,15.742702960968,0.0380673499267935
"optim.1",32,-5,0.503998517990112,0.0380673499267935
"optim.1",32.4590804205184,-5.00522586545357,4.23514485359192,0.0409956076134699
"optim.1",30.5690403260262,-5.23111509034733,11.4199111461639,0.0366032210834554
"optim.1",31.9947086678595,-4.99743967799654,14.4070155620575,0.0395314787701318
