"Optimizer","Cost","Gamma","Time","Error"
"hjkb.1",32.2338371276855,-5.71549224853516,24.4813675880432,0.0292825768667643
"hjkb.1",33.7997970581055,-6.22689437866211,20.1805143356323,0.0263543191800879
"hjkb.1",29.1447525024414,-6.02919006347656,20.2905397415161,0.0263543191800879
"hjkb.1",33.2104187011719,-9.99661254882812,11.964672088623,0.0322108345534407
"hjkb.1",34.1174354553223,-6.62477493286133,17.9845345020294,0.0292825768667643
"hjkb.1",32.989803314209,-6.64003372192383,17.7457339763641,0.027818448023426
"hjkb.1",32.5383720397949,-7.31494903564453,19.0170650482178,0.0292825768667643
"hjkb.1",31.9257621765137,-6.26424789428711,18.3495523929596,0.0292825768667643
"hjkb.1",29.6907615661621,-6.07810974121094,19.3878202438354,0.0307467057101024
"hjkb.1",29.1728057861328,-6.35141754150391,20.1339154243469,0.0292825768667643
