"Optimizer","Cost","Gamma","Time","Error"
"spg.1",31.9999353842349,-5.00002743978389,5.33549284934998,0.0322108345534407
"spg.1",32.000068086364,-5.00030523436753,5.82524991035461,0.0336749633967788
"spg.1",32.0004816055241,-4.99999284744271,4.66791987419128,0.0366032210834554
"spg.1",31.9998891513962,-5.00018449537787,10.4149732589722,0.0322108345534407
"spg.1",32,-5,0.391368865966797,0.0395314787701318
"spg.1",32,-5,44.9375355243683,0.0307467057101024
"spg.1",32.0005493161609,-4.99926757845215,3.83490753173828,0.0351390922401171
"spg.1",31.999999999993,-5.00000000000114,7.22648477554321,0.0351390922401171
"spg.1",32,-5,14.4046711921692,0.0322108345534407
"spg.1",31.9995269777715,-4.99977111827651,3.77116179466248,0.0380673499267935
