"Optimizer","Cost","Gamma","Time","Error"
"nmkb.2",502.485710691232,-9.99989914326864,6.8053936958313,0.027818448023426
"nmkb.2",472.666184158466,-9.96888707207262,5.28978991508484,0.027818448023426
"nmkb.2",5.75597958350828,-9.99968032628062,1.91103005409241,0.0292825768667643
"nmkb.2",210.517728545132,-9.99315993954696,3.11602973937988,0.0292825768667643
"nmkb.2",1.91320054463086,-9.99504342165658,10.0578587055206,0.0263543191800879
"nmkb.2",13.5877754949441,-9.761197776939,1.46858501434326,0.0292825768667643
"nmkb.2",477.425413023209,-9.96837306129081,6.52551126480103,0.027818448023426
"nmkb.2",261.909314622519,-9.99899130426108,1.45945525169373,0.0307467057101024
"nmkb.2",6.05660722953001,-9.99215256871745,2.04060983657837,0.0292825768667643
"nmkb.2",2.44535052140846,-9.97248593366017,2.10411024093628,0.0292825768667643
